filename,speaker,label,time,f0
r11,r,n,0.77,258.06451400000003
r11,r,n,0.785,250.24437700000001
r11,r,n,0.8,242.42424
r11,r,n,0.81,238.805969
r11,r,n,0.825,271.18643199999997
r11,r,n,0.84,258.06451400000003
r11,r,n,0.85,242.83154033333335
r11,r,n,0.865,227.5985666666667
r11,r,n,0.88,212.36559300000002
r11,r,n,0.89,197.13261933333334
r11,r,n,0.905,181.8996456666667
r11,r,n,0.92,166.666672
r11,r,n,0.935,164.948456
r11,r,n,0.945,168.421051
r11,r,n,0.96,161.616165
r11,r,n,0.975,150.94339
r11,r,n,0.985,181.818176
r11,r,n,1.0,126.984123
b111,b,n,0.005681818181818182,135.59321599999998
b111,b,n,0.017045454545454544,135.59321599999998
b111,b,n,0.03409090909090909,135.59321599999998
b111,b,n,0.045454545454545456,128.0
b111,b,n,0.05681818181818181,126.984123
b111,b,n,0.07386363636363638,126.984123
b111,b,n,0.08522727272727272,120.300751
b111,b,n,0.10227272727272728,113.475174
b111,b,n,0.11363636363636365,108.84353600000001
b111,b,n,0.125,102.564102
b111,b,n,0.14204545454545456,99.378883
b111,b,n,0.1534090909090909,97.560974
b111,b,n,0.16477272727272727,96.385544
b111,b,n,0.18181818181818185,94.117645
b111,b,n,0.19318181818181815,96.25668245454546
b111,b,n,0.20454545454545456,98.3957199090909
b111,b,n,0.2215909090909091,100.53475736363636
b111,b,n,0.23295454545454544,102.67379481818182
b111,b,n,0.25,104.81283227272728
b111,b,n,0.26136363636363635,106.95186972727272
b111,b,n,0.2727272727272727,109.09090718181818
b111,b,n,0.2897727272727273,111.22994463636364
b111,b,n,0.30113636363636365,113.3689820909091
b111,b,n,0.3125,115.50801954545454
b111,b,n,0.3295454545454545,117.647057
b111,b,n,0.3409090909090909,115.94203200000001
b111,b,n,0.3522727272727273,114.28571299999999
b111,b,n,0.3693181818181818,68.669525
b111,b,n,0.3806818181818182,69.565216
b111,b,n,0.3977272727272727,73.94623175000001
b111,b,n,0.4090909090909091,78.3272475
b111,b,n,0.4204545454545455,82.70826325
b111,b,n,0.4375,87.089279
b111,b,n,0.4488636363636364,91.47029475000001
b111,b,n,0.4602272727272727,95.85131050000001
b111,b,n,0.4772727272727273,100.23232625
b111,b,n,0.4886363636363637,104.613342
b111,b,n,0.5056818181818182,108.99435775
b111,b,n,0.5170454545454546,113.3753735
b111,b,n,0.5284090909090909,117.75638925
b111,b,n,0.5454545454545454,122.137405
b111,b,n,0.5568181818181818,120.300751
b111,b,n,0.5681818181818182,112.676056
b111,b,n,0.5852272727272727,69.26406899999999
b111,b,n,0.5965909090909091,65.306122
b111,b,n,0.6079545454545454,59.701492
b111,b,n,0.625,60.31909353333334
b111,b,n,0.6363636363636364,60.936695066666665
b111,b,n,0.6534090909090909,61.5542966
b111,b,n,0.6647727272727273,62.171898133333336
b111,b,n,0.6761363636363636,62.789499666666664
b111,b,n,0.6931818181818182,63.4071012
b111,b,n,0.7045454545454546,64.02470273333333
b111,b,n,0.7159090909090909,64.64230426666667
b111,b,n,0.7329545454545454,65.2599058
b111,b,n,0.7443181818181818,65.87750733333333
b111,b,n,0.7556818181818182,66.49510886666667
b111,b,n,0.7727272727272727,67.1127104
b111,b,n,0.7840909090909091,67.73031193333333
b111,b,n,0.8011363636363636,68.34791346666667
b111,b,n,0.8125,68.965515
b111,b,n,0.8238636363636364,60.150375
b111,b,n,0.8409090909090909,47.761192
b111,b,n,0.8522727272727273,40.506329
b111,b,n,0.8636363636363636,44.568245000000005
b111,b,n,0.8806818181818182,43.715847
b111,b,n,0.8920454545454546,43.126686
b111,b,n,0.9034090909090908,45.584045
b111,b,n,0.9204545454545454,41.237114
b111,b,n,0.9318181818181818,41.450779
b111,b,n,0.9488636363636364,41.450779
b111,b,n,0.9602272727272728,40.506329
b111,b,n,0.9715909090909092,40.506329
b111,b,n,0.9886363636363636,40.506329
b111,b,n,1.0,40.506329
b35_I,b,i,0.006622516556291391,200.0
b35_I,b,i,0.019867549668874173,200.0
b35_I,b,i,0.03311258278145696,200.0
b35_I,b,i,0.046357615894039736,200.0
b35_I,b,i,0.05960264900662252,200.0
b35_I,b,i,0.0728476821192053,200.0
b35_I,b,i,0.08609271523178808,200.0
b35_I,b,i,0.09933774834437084,200.0
b35_I,b,i,0.11258278145695363,200.0
b35_I,b,i,0.12582781456953646,200.0
b35_I,b,i,0.1390728476821192,200.0
b35_I,b,i,0.15231788079470202,200.0
b35_I,b,i,0.16556291390728478,200.0
b35_I,b,i,0.17880794701986755,200.0
b35_I,b,i,0.19205298013245034,200.0
b35_I,b,i,0.2052980132450331,200.0
b35_I,b,i,0.2185430463576159,200.0
b35_I,b,i,0.2317880794701987,200.0
b35_I,b,i,0.24503311258278146,200.0
b35_I,b,i,0.26490066225165565,200.0
b35_I,b,i,0.2781456953642384,200.0
b35_I,b,i,0.2913907284768212,200.0
b35_I,b,i,0.30463576158940403,190.476196
b35_I,b,i,0.3178807947019868,179.775284
b35_I,b,i,0.3311258278145696,84.210526
b35_I,b,i,0.3443708609271523,117.647057
b35_I,b,i,0.3576158940397351,116.788322
b35_I,b,i,0.3708609271523179,120.300751
b35_I,b,i,0.3841059602649007,80.402008
b35_I,b,i,0.3973509933774834,80.402008
b35_I,b,i,0.4105960264900662,158.415848
b35_I,b,i,0.423841059602649,161.616165
b35_I,b,i,0.4370860927152318,153.84616100000002
b35_I,b,i,0.4503311258278146,148.148148
b35_I,b,i,0.4635761589403973,145.454544
b35_I,b,i,0.4768211920529801,144.14415
b35_I,b,i,0.4900662251655629,144.14415
b35_I,b,i,0.5033112582781457,144.14415
b35_I,b,i,0.5165562913907285,141.592926
b35_I,b,i,0.5298013245033113,140.350876
b35_I,b,i,0.543046357615894,141.592926
b35_I,b,i,0.5562913907284768,134.453781
b35_I,b,i,0.5695364238410596,136.752136
b35_I,b,i,0.5827814569536424,148.148148
b35_I,b,i,0.5960264900662252,137.93103
b35_I,b,i,0.6092715231788081,129.03225700000002
b35_I,b,i,0.6225165562913907,126.984123
b35_I,b,i,0.6357615894039735,121.21212
b35_I,b,i,0.6490066225165563,131.147537
b35_I,b,i,0.6622516556291391,130.62711025
b35_I,b,i,0.6754966887417219,130.1066835
b35_I,b,i,0.6887417218543046,129.58625675
b35_I,b,i,0.7019867549668874,129.06583
b35_I,b,i,0.7152317880794702,128.54540325
b35_I,b,i,0.7284768211920529,128.0249765
b35_I,b,i,0.7417218543046358,127.50454975
b35_I,b,i,0.7615894039735099,126.984123
b35_I,b,i,0.7748344370860927,119.40298500000002
b35_I,b,i,0.7880794701986755,111.88811499999998
b35_I,b,i,0.8013245033112583,83.76963
b35_I,b,i,0.8145695364238411,101.91082800000001
b35_I,b,i,0.8278145695364238,99.378883
b35_I,b,i,0.8410596026490066,95.80838
b35_I,b,i,0.8543046357615894,93.56725300000001
b35_I,b,i,0.8675496688741722,93.02325400000001
b35_I,b,i,0.8807947019867549,91.428574
b35_I,b,i,0.8940397350993378,66.666664
b35_I,b,i,0.9072847682119204,57.347671999999996
b35_I,b,i,0.9205298013245032,40.816326000000004
b35_I,b,i,0.933774834437086,42.440319
b35_I,b,i,0.9470198675496688,42.440319
b35_I,b,i,0.9602649006622516,43.835617
b35_I,b,i,0.9735099337748344,43.360434999999995
b35_I,b,i,0.9867549668874172,40.201004
b35_I,b,i,1.0,46.511627000000004
r135_I,r,i,0.004219409282700422,195.121948
r135_I,r,i,0.016877637130801686,195.121948
r135_I,r,i,0.029535864978902957,195.121948
r135_I,r,i,0.04641350210970464,195.121948
r135_I,r,i,0.059071729957805914,200.0
r135_I,r,i,0.07172995780590717,200.0
r135_I,r,i,0.08438818565400844,202.531647
r135_I,r,i,0.0970464135021097,202.531647
r135_I,r,i,0.1139240506329114,207.792206
r135_I,r,i,0.12658227848101267,216.216217
r135_I,r,i,0.13924050632911392,222.222229
r135_I,r,i,0.1518987341772152,225.352112
r135_I,r,i,0.16455696202531644,242.42424
r135_I,r,i,0.17721518987341772,242.42424
r135_I,r,i,0.1940928270042194,256.854258
r135_I,r,i,0.20675105485232068,271.284276
r135_I,r,i,0.21940928270042195,285.714294
r135_I,r,i,0.2320675105485232,250.0
r135_I,r,i,0.2447257383966245,225.352112
r135_I,r,i,0.2616033755274262,207.792206
r135_I,r,i,0.2742616033755274,190.476196
r135_I,r,i,0.2869198312236287,177.777771
r135_I,r,i,0.29957805907173,173.91304
r135_I,r,i,0.31223628691983124,173.91304
r135_I,r,i,0.3291139240506329,170.21276899999998
r135_I,r,i,0.34177215189873417,170.21276899999998
r135_I,r,i,0.35443037974683544,175.824173
r135_I,r,i,0.3670886075949367,174.421322
r135_I,r,i,0.37974683544303794,173.01847099999998
r135_I,r,i,0.3924050632911392,171.61561999999998
r135_I,r,i,0.4092827004219409,170.21276899999998
r135_I,r,i,0.4219409282700422,164.948456
r135_I,r,i,0.4345991561181435,164.948456
r135_I,r,i,0.4472573839662447,164.948456
r135_I,r,i,0.45991561181434604,164.948456
r135_I,r,i,0.4767932489451477,161.616165
r135_I,r,i,0.489451476793249,160.0
r135_I,r,i,0.5021097046413502,155.339813
r135_I,r,i,0.5147679324894515,160.0
r135_I,r,i,0.5274261603375527,156.86274699999998
r135_I,r,i,0.5443037974683544,145.454544
r135_I,r,i,0.5569620253164557,145.454544
r135_I,r,i,0.569620253164557,150.94339
r135_I,r,i,0.5822784810126582,160.0
r135_I,r,i,0.5949367088607594,156.86274699999998
r135_I,r,i,0.6118143459915611,155.85721833333332
r135_I,r,i,0.6244725738396625,154.8516896666667
r135_I,r,i,0.6371308016877637,153.84616100000002
r135_I,r,i,0.6497890295358649,149.532715
r135_I,r,i,0.6624472573839663,84.210526
r135_I,r,i,0.6751054852320675,77.669907
r135_I,r,i,0.6919831223628692,89.88215416666667
r135_I,r,i,0.7046413502109705,102.09440133333332
r135_I,r,i,0.7172995780590717,114.3066485
r135_I,r,i,0.729957805907173,126.51889566666665
r135_I,r,i,0.7426160337552743,138.7311428333333
r135_I,r,i,0.7594936708860759,150.94339
r135_I,r,i,0.7721518987341772,148.148148
r135_I,r,i,0.7848101265822784,75.82938399999999
r135_I,r,i,0.7974683544303798,92.9080755
r135_I,r,i,0.810126582278481,109.98676699999999
r135_I,r,i,0.8270042194092827,127.06545849999999
r135_I,r,i,0.8396624472573839,144.14415
r135_I,r,i,0.8523206751054853,123.07692
r135_I,r,i,0.8649789029535865,142.857147
r135_I,r,i,0.8776371308016878,118.51851699999999
r135_I,r,i,0.8902953586497891,119.40298500000002
r135_I,r,i,0.9071729957805909,139.130432
r135_I,r,i,0.9198312236286921,140.350876
r135_I,r,i,0.9324894514767932,145.454544
r135_I,r,i,0.9451476793248944,142.857147
r135_I,r,i,0.9578059071729956,144.14415
r135_I,r,i,0.9746835443037974,144.14415
r135_I,r,i,0.9873417721518988,144.14415
r135_I,r,i,1.0,144.14415
r199,r,n,0.008403361344537815,235.29411299999998
r199,r,n,0.025210084033613446,219.178085
r199,r,n,0.03361344537815126,219.178085
r199,r,n,0.050420168067226885,210.526321
r199,r,n,0.05882352941176471,202.531647
r199,r,n,0.07563025210084033,197.530869
r199,r,n,0.09243697478991596,163.265305
r199,r,n,0.10084033613445377,200.0
r199,r,n,0.1176470588235294,207.792206
r199,r,n,0.12605042016806722,210.526321
r199,r,n,0.14285714285714285,231.88406400000002
r199,r,n,0.15966386554621848,231.88406400000002
r199,r,n,0.16806722689075632,225.352112
r199,r,n,0.18487394957983194,238.805969
r199,r,n,0.19327731092436976,242.42424
r199,r,n,0.21008403361344535,238.805969
r199,r,n,0.22689075630252103,228.57142599999997
r199,r,n,0.2352941176470588,231.88406400000002
r199,r,n,0.25210084033613445,225.352112
r199,r,n,0.2605042016806723,228.57142599999997
r199,r,n,0.2773109243697479,225.352112
r199,r,n,0.2857142857142857,225.352112
r199,r,n,0.3025210084033613,219.178085
r199,r,n,0.3193277310924369,210.526321
r199,r,n,0.3277310924369748,205.128204
r199,r,n,0.3445378151260504,216.216217
r199,r,n,0.35294117647058826,210.526321
r199,r,n,0.3697478991596639,195.121948
r199,r,n,0.3865546218487395,207.792206
r199,r,n,0.3949579831932773,164.948456
r199,r,n,0.4117647058823529,183.908051
r199,r,n,0.4201680672268908,195.121948
r199,r,n,0.4369747899159664,192.771088
r199,r,n,0.45378151260504207,192.771088
r199,r,n,0.4621848739495799,195.121948
r199,r,n,0.4789915966386555,192.771088
r199,r,n,0.4873949579831933,195.121948
r199,r,n,0.5042016806722689,195.121948
r199,r,n,0.5210084033613446,202.531647
r199,r,n,0.5294117647058824,205.128204
r199,r,n,0.5462184873949579,207.792206
r199,r,n,0.5546218487394958,205.128204
r199,r,n,0.5714285714285714,207.15059480000002
r199,r,n,0.5882352941176471,209.1729856
r199,r,n,0.5966386554621849,211.19537640000001
r199,r,n,0.6134453781512605,213.2177672
r199,r,n,0.6218487394957983,215.240158
r199,r,n,0.6386554621848739,217.26254880000002
r199,r,n,0.6554621848739496,219.2849396
r199,r,n,0.6638655462184874,221.3073304
r199,r,n,0.6806722689075629,223.3297212
r199,r,n,0.6890756302521008,225.352112
r199,r,n,0.7058823529411765,210.526321
r199,r,n,0.7226890756302521,202.531647
r199,r,n,0.7310924369747899,202.531647
r199,r,n,0.7478991596638656,205.128204
r199,r,n,0.7563025210084033,205.128204
r199,r,n,0.773109243697479,202.531647
r199,r,n,0.7815126050420168,202.531647
r199,r,n,0.7983193277310925,202.531647
r199,r,n,0.8151260504201681,202.531647
r199,r,n,0.8235294117647058,205.128204
r199,r,n,0.8403361344537815,161.616165
r199,r,n,0.8487394957983193,202.531647
r199,r,n,0.8655462184873951,200.0
r199,r,n,0.8823529411764706,202.531647
r199,r,n,0.8907563025210085,200.0
r199,r,n,0.9075630252100841,200.0
r199,r,n,0.9159663865546218,200.0
r199,r,n,0.9327731092436976,253.968246
r199,r,n,0.9495798319327732,271.18643199999997
r199,r,n,0.9579831932773109,258.06451400000003
r199,r,n,0.9747899159663864,246.6793135
r199,r,n,0.9831932773109244,235.29411299999998
r199,r,n,1.0,207.792206
p112_I,p,i,0.005617977528089888,231.88406400000002
p112_I,p,i,0.016853932584269662,231.88406400000002
p112_I,p,i,0.033707865168539325,231.88406400000002
p112_I,p,i,0.0449438202247191,231.88406400000002
p112_I,p,i,0.06179775280898876,228.57142599999997
p112_I,p,i,0.07303370786516854,228.57142599999997
p112_I,p,i,0.08426966292134831,347.82608
p112_I,p,i,0.10112359550561796,235.29411299999998
p112_I,p,i,0.11235955056179776,231.88406400000002
p112_I,p,i,0.12921348314606745,249.82747400000002
p112_I,p,i,0.1404494382022472,267.770884
p112_I,p,i,0.15168539325842698,285.714294
p112_I,p,i,0.16853932584269662,285.714294
p112_I,p,i,0.1797752808988764,131.147537
p112_I,p,i,0.19101123595505615,219.178085
p112_I,p,i,0.20786516853932585,307.69232200000005
p112_I,p,i,0.21910112359550565,296.29629500000004
p112_I,p,i,0.2359550561797753,296.29629500000004
p112_I,p,i,0.24719101123595505,279.58214300000003
p112_I,p,i,0.25842696629213485,262.867991
p112_I,p,i,0.2752808988764045,246.153839
p112_I,p,i,0.28651685393258425,231.88406400000002
p112_I,p,i,0.30337078651685395,207.792206
p112_I,p,i,0.3146067415730337,205.128204
p112_I,p,i,0.3258426966292135,205.128204
p112_I,p,i,0.34269662921348315,207.792206
p112_I,p,i,0.3539325842696629,207.792206
p112_I,p,i,0.3707865168539326,207.792206
p112_I,p,i,0.3820224719101124,202.531647
p112_I,p,i,0.39325842696629215,213.33332799999997
p112_I,p,i,0.4101123595505618,213.33332799999997
p112_I,p,i,0.4213483146067416,210.526321
p112_I,p,i,0.4382022471910113,207.792206
p112_I,p,i,0.44943820224719105,202.531647
p112_I,p,i,0.4606741573033708,192.771088
p112_I,p,i,0.4775280898876405,179.775284
p112_I,p,i,0.4887640449438202,179.775284
p112_I,p,i,0.5056179775280899,179.775284
p112_I,p,i,0.5168539325842697,181.34309025
p112_I,p,i,0.5280898876404494,182.9108965
p112_I,p,i,0.5449438202247191,184.47870275000002
p112_I,p,i,0.5561797752808989,186.04650900000001
p112_I,p,i,0.5674157303370787,190.476196
p112_I,p,i,0.5842696629213483,188.235291
p112_I,p,i,0.5955056179775281,188.235291
p112_I,p,i,0.6123595505617978,183.908051
p112_I,p,i,0.6235955056179775,181.818176
p112_I,p,i,0.6348314606741573,146.75324225
p112_I,p,i,0.651685393258427,111.68830849999999
p112_I,p,i,0.6629213483146067,76.62337474999998
p112_I,p,i,0.6797752808988764,41.558440999999995
p112_I,p,i,0.6910112359550562,40.201004
p112_I,p,i,0.702247191011236,40.201004
p112_I,p,i,0.7191011235955056,41.450779
p112_I,p,i,0.7303370786516854,41.450779
p112_I,p,i,0.7471910112359551,41.237114
p112_I,p,i,0.7584269662921348,41.237114
p112_I,p,i,0.7696629213483146,41.450779
p112_I,p,i,0.7865168539325843,42.895443
p112_I,p,i,0.797752808988764,41.558440999999995
p112_I,p,i,0.8146067415730337,41.884815
p112_I,p,i,0.8258426966292135,41.884815
p112_I,p,i,0.8370786516853933,46.29088028571429
p112_I,p,i,0.8539325842696629,50.69694557142857
p112_I,p,i,0.8651685393258427,55.10301085714286
p112_I,p,i,0.8764044943820225,59.50907614285714
p112_I,p,i,0.8932584269662921,63.91514142857143
p112_I,p,i,0.904494382022472,68.32120671428572
p112_I,p,i,0.9213483146067416,72.727272
p112_I,p,i,0.9325842696629212,73.059364
p112_I,p,i,0.9438202247191012,76.55502299999999
p112_I,p,i,0.9606741573033708,79.60199
p112_I,p,i,0.9719101123595506,82.901558
p112_I,p,i,0.9887640449438202,80.402008
p112_I,p,i,1.0,79.60199
r266_I,r,i,0.005025125628140704,238.805969
r266_I,r,i,0.02010050251256281,238.805969
r266_I,r,i,0.03015075376884422,238.805969
r266_I,r,i,0.04522613065326633,238.805969
r266_I,r,i,0.06030150753768844,119.40298500000002
r266_I,r,i,0.07035175879396985,125.0
r266_I,r,i,0.08542713567839195,333.333344
r266_I,r,i,0.10050251256281408,380.95239300000003
r266_I,r,i,0.11055276381909547,210.526321
r266_I,r,i,0.12562814070351758,240.47925016666667
r266_I,r,i,0.1407035175879397,270.43217933333335
r266_I,r,i,0.1507537688442211,300.3851085
r266_I,r,i,0.1658291457286432,330.33803766666665
r266_I,r,i,0.18090452261306533,360.2909668333333
r266_I,r,i,0.19095477386934676,390.243896
r266_I,r,i,0.20603015075376885,340.425537
r266_I,r,i,0.22110552763819094,285.714294
r266_I,r,i,0.2311557788944724,253.968246
r266_I,r,i,0.2462311557788945,237.9572048
r266_I,r,i,0.2613065326633166,221.94616359999998
r266_I,r,i,0.2763819095477387,205.93512239999998
r266_I,r,i,0.2864321608040201,189.9240812
r266_I,r,i,0.3015075376884422,173.91304
r266_I,r,i,0.3165829145728643,179.775284
r266_I,r,i,0.32663316582914576,183.908051
r266_I,r,i,0.3417085427135678,213.33332799999997
r266_I,r,i,0.35678391959798994,235.29411299999998
r266_I,r,i,0.36683417085427134,242.42424
r266_I,r,i,0.3819095477386935,242.42424
r266_I,r,i,0.3969849246231156,242.42424
r266_I,r,i,0.40703517587939697,242.42424
r266_I,r,i,0.4221105527638191,242.42424
r266_I,r,i,0.4371859296482412,242.42424
r266_I,r,i,0.4472361809045226,262.295074
r266_I,r,i,0.4623115577889447,242.42424
