epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.6578947305679321,22.341764450073242,0.6000000238418579,nan
1,0.6578947305679321,191.48812866210938,0.699999988079071,0.5379085540771484
2,0.6578947305679321,12.639727592468262,0.699999988079071,0.5397726893424988
3,0.6578947305679321,13.763352394104004,0.699999988079071,0.5546776652336121
4,0.6578947305679321,15.103303909301758,0.4000000059604645,nan
5,0.6578947305679321,161983.15625,0.699999988079071,0.5429644584655762
