3.40120211670556,3.31858608803295,3.50235033993403,3.4269085868616,3.34244636078339,3.36162872346861,3.45589890162615,3.4850014914379,3.39162911809971,3.52250018294539,3.59153923767301,3.70820555628921,4.08884337700499,4.46594915978406,4.54365545467987,5.63916563757885,6.19236646373438,6.12893603305413,6.16402564081525,6.2902318670076,6.20644997861317,6.12081379175091,6.24795626951369,6.35693128564823,6.48737637272903,6.66811233278939,6.89327177279352,6.73571281827902,6.7206233402552,6.64793548579823,6.6252966519312,6.46987250179122,6.42303312906573,6.37808185196233,6.28807192905461,6.46393130419833,6.42866253676687,6.37088319083961,6.25400036466714,6.12269654852406,6.06040097159627,5.90413923323023,6.06313307928241,5.94534565718144,5.90449125957353,5.95865862942577,5.98909931517703,5.99709796322352,6.02984816277972,6.09376326194417,6.19384157740057,6.3101133593511,6.13017086049556,5.86369400334166,5.89063398787876,5.61445374492957,5.70483053924437,5.60263652942439,5.47467372640007,5.51772546525225,5.64321091932646,6.69154391388881,6.89436125821057,6.88850798579615,6.93280296733972,6.7704066043996,6.73539775593823,6.50349560641483,6.61408426481054,6.42109615803266,6.43443245323848,6.47757176405696,6.30175579939731,6.3831234222884,6.32533493649953,6.19098507282248,5.92260693301647,5.94798916761305,5.90386032196268,5.81373887696232,5.63968405175462,5.43006707663733,5.53005738916206,5.49966301494077,5.4638293886889,5.60564589897335,5.5336453060292,5.4754025519685,5.71010834950435,5.79279207794195,5.86005785776736,6.01800275920488,6.02555247880469,6.05840772171077,5.99636463629566,5.91998567758349,5.91972636239394,5.95767390989437,5.87436634207709,5.747805715422,5.57461623585122,5.17529992889977,5.08175964749061,5.11954075945799,4.99676607502941,4.86676366906951,4.85035406010206,4.78720646960108,4.65419952662916,4.35154669696444,4.40965281364372,4.19734611015565,4.1890883624995,4.23589110563287,4.52844705658669,4.78214982317392,5.34775532698234,5.66666057707318,6.11773031387831,6.43493467436912,6.44575187972298,6.45867100290772,6.40305340347982,6.33925206436779,6.39314725462638,6.5306231848147,6.46812032838628,6.43339280267036,6.522354005933,6.48650743993629,6.47250380130312,6.41854190336078,6.42954201978093,6.40219601367712,6.27336101443918,6.16066869880667,6.22420711461899,6.08461033815144,6.15531253831296,6.26374059582155,6.15046133019728,6.20951685042771,5.85312703526991,5.75482732454859,5.8085364736668,5.70783608678824,5.47738471350907,5.34838884693682,5.20586772827917,4.86211903346931,4.75571710049207,4.49651951874415,4.45515530002838,4.10103361755329,4.24723980370797,3.96342058958236,3.80537477266392,3.67927711772535,3.6555729173608,3.60394269684544,3.6640549216977,3.69149151320585,3.55273463951844,3.54350439113763,3.41031075392159,3.49798772437164,3.5686442266255,3.55905275065278,3.59298398912926,3.81351680843372,3.92679243654736,4.05410704583759,4.0808320003834,3.96120249037179,4.1051162153031,4.20229736609609,4.23842034746066,3.98691252616896,4.05558880287044,4.07140344380418,4.06598891859137,4.27130343689524,4.45900391072503,4.69271341229777,5.07119282556624,5.56945282601833,5.90735269153949,5.86531829266893,5.73627398465941,5.61611203632449,5.59219722738789,5.48385509436347,5.54469861743224,5.37605169920458,5.1206210938758,5.01231864039021,4.92717316093659,4.85135992088108,4.80093040196782,4.68858621893562,4.60777803364202,4.43342222021835,4.32657098870212,4.06431102115459,4.43159477593124,4.48939767665899,4.57102303791489,5.2033490195997,5.44654429875806,5.71092017824866,6.0328613625319,6.09363837489004,6.07607960403566,5.92469526422373,6.0116306938117,5.97017182348749,5.95801393999591,5.84145291671554,5.93693506196541,5.76355090293382,5.97640749468756,5.98590413038742,5.91163955530737,5.79583135260154,5.5989604503724,5.50779912327806,5.50067155852676,5.56860864042978,5.64716694711032,5.60350037739223,5.54680443458214,5.27867923530466,5.08577302044732,4.93831939705657,4.83698857537244,4.66214656330633,4.63869706033714,4.49831422600486,4.38780108618966,4.36241950626088,4.41954014644868,4.37979759802348,4.29037712246241,4.30578719486571,4.29147340384296,4.33065437595584,4.22887263708438,4.4457076886014,4.41360086578645,4.08988407941166,4.07535233379735,4.07516395313668,4.02139124467889,4.16942609316354,4.07335204982996,4.15249278903049,4.31138622762749,4.36266027625736,4.28174390606191,4.43795906535905,4.95565981360391,4.88051689794095,5.04144020845387,5.18533345886284,5.11491552003641,5.01074428808377,5.29520125655943,5.10921574039536,4.85048074513571,4.44991601696653,4.28793642591482,4.26626811244995,4.84053835539721,4.89076082121918,4.84471622348424,4.79759981139014,4.77117118067168,4.72960818752279,4.69402908260196,4.55800426090131,4.4751073407217,4.45329161443805,4.26867003451396,4.73782820601113,4.8783530535976,4.98177375658428,5.27397493220217,5.35887976202666,5.5397775875589,5.40183503720074,5.54728408482848,5.58903595553238,5.439562988605,5.67386620194388,5.59105085291836,5.54740272275587,5.54200019638269,5.54265088974522,5.44705608153571,5.22694445362471,5.22141159061083,5.09457058131904,5.07371219508246,5.06160293859774,4.73030894929381,4.89938458216967,4.85723207691023,4.55329087872827,4.64129809257415,4.47296299600315,4.50175829106768,4.54938578090174,4.27186112021018,4.20407156042747,4.16417510142865,4.09835783237509,4.11774135528258,4.29385360402889,3.93718878976006,4.04652260933577,3.97667845192638,3.93843041889071,4.14307056477949,4.21766684262747,4.08241276075739,3.99793845891881,3.89238648419398,3.82120418967988,3.64264360616359,3.57409610787289,3.67017769988612,3.63235417757374,3.61635957594685,3.43302094322205,3.55791131966773,3.48379210303137,3.45236197196653,3.48272427543724,3.42439432612247,3.34746531971493,3.44644228600958,3.47435623502485,3.36105119415088,3.43807475511857,3.3396959218182,3.47755636058684,3.45465949384955,3.36575399950999,3.4332333025767,3.45465227599994,3.38308339778722,3.49900952409386,3.56216122549423,3.39845349565954,3.40558459903211,3.48966914224568,3.42754461696597,3.4404831363982,3.55623454568798,3.47564498922367,3.6669850075911,3.73177096000508,3.83634226552036,3.96520427840586,3.98903280998516,4.10856803082698,4.22578834928672,4.49258817309008,4.46587741956807,5.30381706668079,5.57290502792368,5.84179495449314,5.82555259075068,5.98356991079503,6.06320354177032,6.19155296790709,6.22561821339615,6.23322774818814,6.16683619161181,6.01799137248109,5.86938318596586,5.82398158162683,5.62928445196405,5.79930787224668,5.84444938974079,6.15699110984015,6.29819990065821,6.30644864264973,6.23081397757985,6.30593743440247,6.41745960295488,6.46917476228317,6.53347302679922,6.52288006329056,6.42410923786917,6.41182276676153,6.27861568562356,6.1359546369362,5.89171418315598,5.66239468890333,5.66004612511971,5.57660534382598,5.7154691636159,5.46830734726073,5.2945965929931,5.49735776182112,5.45368283581714,5.36298779779457,5.16039824979974,5.0437014494588,4.8254899888384,4.70933168358534,4.64492705646187,4.42765186756542,4.42356146395318,4.42050640609444,4.62497296120743,4.97049672300983,5.19063889344548,5.31594518860262,5.4506441290736,5.44926245502647,5.63652798242585,5.68609801984435,5.60686304376199,5.31477195601339,5.23735850464217,5.07776068581456,5.13352877405979,5.1698145721673,5.39572845378038,5.67613125626961,5.67204333772777,5.46431934849777,5.39459727797826,5.23498120819242,5.00724965521931,5.07732231893142,4.80678229520354,4.87879328307662,4.89331163365856,4.72394398899027,4.74523082622824,4.4642221440667,4.61773238990359,4.78788337541977,5.14402544542311,5.26453370365899,5.7110967072577,5.8339403928466,6.15136489968934,5.99242788143879,5.99991040115293,5.92800077942993,6.04518278546022,6.14757981233127,6.17149827034989,5.96452239595563,5.81157584034267,5.72657403982498,5.5430926913601,5.59925600901807,5.45534519514475,5.26864181975299,5.40417498547881,5.30218607795073,5.08522430197449,4.82557469417346,4.58950624452174,4.49271950393649,4.48572656497799,4.55512634724564,4.88793313043967,5.20981952355378,5.63290730868678,5.84332340726441,5.95384885902641,5.93917734940597,6.06740361296317,5.85651690488209,5.77158751285816,5.80685090325254,5.67110940754628,5.50987638603712,5.25037633631622,4.9846177515206,4.84299255647826,4.6738994026519,4.6483513034609,4.2255648326888,4.32949551566784,4.38421928043195,4.65598315728947,5.11678485263209,5.22675961658883,5.04663468152644,5.03565301987092,4.96644023859465,4.83814748889962,4.7603649677265,4.75218285265587,4.6566539668337,4.83155843338078,5.07913421206608,5.19455352387622,5.56606376836806,5.81459616367084,6.02840516093304,6.1185366479251,6.07161515277069,5.88321298125942,6.05611039856743,5.90471849100609,5.90726034346091,5.55347667683951,5.26219565907923,5.09320151153698,4.98361036740092,4.66310074767767,4.58654750643603,4.29753915391679,4.29176883990385,4.4971526012214,4.82269551557396,4.8394606216154,4.80527451746568,4.73494020902242,4.58056784937174,4.39902328622813,4.16998276560962,4.18014612464759,4.25868538825421,4.17047010641667,4.32194899244537,4.93600368054927,5.54751148754998,5.64805881912017,5.9178530861643,5.89389380920954,5.98761068485972,6.03823830682793,6.17463111401388,6.0389958955152,5.81521037317406,5.74807486993911,5.77482896438464,5.62146089400888,5.1245480352678,5.16727817295177,5.18516738474715,5.07906825096961,5.10200864773478,5.16161402389403,5.03878420774756,5.37505159756494,5.44513129631435,5.27265463150561,5.39248450663144,5.19034942445678,5.07950444221946,5.01918744889027,5.00870074511561,5.12512307426198,5.17966668678894,5.11518092222736,5.03251188729718,5.07190244803305,4.86837449518816,4.90629590482779,5.08616951841292,5.18761815319884,5.28582094631839,5.22381709647223,5.46844915231065,5.56435355890691,5.63059332372274,5.67068031579655,5.59842749494171,5.52886707343711,5.57730253646913,5.5084755726253,5.41941743599645,5.26651094237774,5.35577897530597,5.319448187228,5.33829617503725,5.23891678365167,5.34312774914791,5.31012875144255,5.36859916072252,5.22872422784724,5.10243726288149,5.02218998605504,5.07199633366121,5.14447163240783,5.1711250242267,4.89197880723107,4.83186952026348,4.75589412848106,4.52860977554612,4.49178852889953,4.44980889682966,4.27978819924241,4.66363175343052,4.71521011421083,4.65972726874747,4.64778522536422,4.53538928773057,4.58241506907456,4.51024075523874,4.93998002308509,5.34545080509886,5.48701967047359,5.27613604878984,5.28628337821573,4.9970537092823,4.82460493304028,4.8360314755005,5.05482207573861,5.00172387568568,4.99890735533075,5.01651503981119,5.01784733060751,4.97214011187984,5.04643434695666,4.9709999128469,5.08101777790028,5.27520642513245,5.38530909346029,5.26795679306401,5.16024367509879,4.94009284300701,4.69795589464546,4.5606089471864,4.6015753975638,4.52434753573122,4.3341715728736,4.19223097555946,4.0473044055703,4.05025150378228,4.26437148932649,4.44046876378922,4.46501834838501,4.4341854445053,4.29243211596796,4.17615756880234,4.16569720030355,4.07033854695264,3.99321480081692,3.98938084559325,4.00498519419674,4.04453450068237,4.43952493577873,4.71111857395507,4.87758317530963,5.02588739520439,5.12717651573732,5.1694896453869,5.03679581340862,4.86092434365505,4.75146221494152,4.86254651386998,4.77048239630165,4.67248777344909,4.751099209135,4.75299946852126,4.79983879375332,4.9739290789874,5.01033458249886,5.08984750859776,5.08652790813249,4.96342498864469,4.96528516206098,4.96366130370601,4.92650644140029,5.0226817859795,5.22695458273301,5.27899534724001,5.33446302166405,5.36978425842571,5.27942596258666,5.15186217102907,4.98166340408864,4.82381607444922,4.62410159469049,4.53983856786169,4.412287586817,4.24615817582595,4.17974424179101,4.09540173125391,4.11583274636854,3.90747257097279,4.0374765010779,3.80082305689095,3.83262783457531,3.71238875077247,3.51657069521281,3.40612349515326,3.37680843524031,3.58755101642871,3.58511020034692,3.35459240349741,3.53722243765234,3.44178799653021,3.4800375835534,3.39465134065634,3.58855521929788,3.43470661033439,3.62197412843028,3.44394376468779,3.47524851523728,3.43482103121007,3.34531310913531,3.37782777518151,3.36973208267482,3.46006127497195,3.39733266879893,3.54137996195279,3.5342938294014,3.57984781763355,3.51353268598346,3.48445405144802,3.4187323408155,3.4668785002407,3.47094663649482,3.49790261737157,3.40967703798019,3.37790462554684,3.36438744003731,3.39192643082285,3.5307505902926,3.47127495755866,3.60289609966158,3.4521587938007,3.35352069937581,3.33126015748391,3.40157651495132,3.48109493457562,3.50497482367099,3.43885537423905,3.37095316000103,3.26247092959198,3.3223839289866,3.43047641408449,3.40612560286112,3.50566830113557,3.4835185147294,3.42061590849033,3.29335649729962,3.34555263057427,3.36189392519849,3.36821866390102,3.40577723017967,3.46074536675166,3.33384055440176,3.41707503501205,3.34923083013655,3.40768853906163,3.49381599270356,3.4156180299919,3.41199750483591,3.52542724082053,3.42027655926972,3.40217853658186,3.5828520459593,3.40269145269337,3.52604084743771,3.54174932737926,3.48910784255394,3.48484967660927,3.52574779255534,3.51122359603099,3.41152961367332,3.4159507484028,3.39852571267367,3.59363886353718,3.34248566728886,3.43054247441881,3.45153614070433,3.46846776276426,3.43917597496596,3.43105456432271,3.42695350208902,3.58472274171629,3.43213380893131,3.55999061311916,3.42381699265905,3.42540603607973,3.37971898926478,3.40594908965523,3.62348408426412,3.66007166896681,3.61664739502816,3.67491397546657,4.05126894136403,3.9545781362598,4.03905833452268,4.24599219043183,4.09910173133632,4.76613808609847,4.55855427905185,4.35448252899891,4.7703533781016,5.23149523321181,5.34850148365034,5.8537897985201,5.72278003632842,5.86764003371643,5.84372689391554,6.13506535441646,6.19207862866957,6.30328057123917,6.11698210808379,6.03128777776691,5.87448813324334,5.62941010151079,5.65838147316126,5.96568144020373,6.07678174367751,6.23581158928582,6.27787924067219,6.16553606403124,6.06133967457433,5.90675341159215,5.85784111877229,5.66612356014744,5.39516358236818,5.29753128619332,5.27866726929749,5.22701544981873,5.02217477286496,5.15996727694833,5.25178207327764,5.27714496876542,5.2794242129544,5.43653493219902,5.62510361550185,5.70044558750328,5.7528895180972,5.85549724159532,5.8666309075652,5.71104083018297,5.56282492951806,5.57574513537125,5.96929264123961,6.07906081508922,6.05044639207374,6.02262298026804,5.7280222726841,5.38490700226548,5.27484518051502,5.31733318682234,5.18841351255803,5.00741049805595,4.86416027063237,4.74032192072507,4.68561422803865,4.63620539112972,4.52216881067902,4.29213374046622,4.5175190595993,4.37784279758332,4.59485638927886,4.70458782641883,5.14249439585099,5.3715327861805,5.56245709556903,5.52038094521984,5.62084903257883,5.50802855322435,5.53136726063387,5.46036664821983,5.58518862473704,5.19689827335139,5.0425993172556,5.00422603972406,4.94642574526851,4.90387260401909,5.59842550841797,5.70921563359986,5.87637432036533,6.05012121438961,6.12099591851551,5.99313112558655,5.98967587443971,6.09912100667432,5.99990236411342,5.86316755616096,5.632701931701,5.60787860669561,5.34242715287107,5.1259002642004,5.125270532726,4.8605903787039,4.71884443106029,4.59624299377247,4.52372824985519,4.39341253107828,4.25388438069366,4.19056341857012,4.21523301078782,4.10251897552808,4.12375854868604,4.07822717895539,3.909473846577,3.8882080152414,3.77924535397143,3.6941138829357,3.65767338940244
