epoch,accuracy,loss,val_accuracy,val_loss
0,0.6633204817771912,0.6160675883293152,0.7091221809387207,0.5627763271331787
1,0.7231660485267639,0.5524609684944153,0.7194492220878601,0.5830916166305542
2,0.7322393655776978,0.5342019200325012,0.7177280783653259,0.5566504597663879
3,0.7420849204063416,0.5167069435119629,0.7332186102867126,0.5490900278091431
4,0.7513513565063477,0.5072947144508362,0.7280550599098206,0.5505038499832153
5,0.7555984258651733,0.4939701557159424,0.7228915691375732,0.5667949318885803
6,0.7619690895080566,0.4867735207080841,0.7401032447814941,0.5561510324478149
7,0.7702702879905701,0.4771674871444702,0.7314974069595337,0.5759934186935425
8,0.7822393774986267,0.4648168981075287,0.7228915691375732,0.5813707113265991
9,0.7806949615478516,0.45981714129447937,0.7332186102867126,0.5851173400878906
10,0.7855212092399597,0.4495885968208313,0.7280550599098206,0.5953043699264526
11,0.7920849323272705,0.4419045150279999,0.7280550599098206,0.5956781506538391
12,0.7911196947097778,0.43542879819869995,0.7263339161872864,0.6111940145492554
13,0.8034749031066895,0.42597755789756775,0.7211704254150391,0.5985997915267944
14,0.80694979429245,0.42051461338996887,0.7263339161872864,0.6220373511314392
15,0.8104246854782104,0.4122034013271332,0.7177280783653259,0.6248400807380676
16,0.8137065768241882,0.40043190121650696,0.7263339161872864,0.644784688949585
17,0.8189189434051514,0.3983496427536011,0.7246127128601074,0.6360188126564026
18,0.8167953491210938,0.39505934715270996,0.7211704254150391,0.6399793028831482
19,0.8254826068878174,0.3848278224468231,0.7211704254150391,0.6765291094779968
20,0.8295366764068604,0.37805235385894775,0.7228915691375732,0.7014251351356506
21,0.8318532705307007,0.3706855773925781,0.7194492220878601,0.7277931571006775
22,0.8285714387893677,0.36741510033607483,0.7074010372161865,0.6860575079917908
23,0.8413127660751343,0.35737115144729614,0.7177280783653259,0.7179428339004517
24,0.8380308747291565,0.3567846119403839,0.7280550599098206,0.7104429602622986
25,0.8416988253593445,0.3499750792980194,0.7142857313156128,0.7264627814292908
26,0.841505765914917,0.34837329387664795,0.7091221809387207,0.7237451076507568
27,0.8503860831260681,0.3376011550426483,0.7228915691375732,0.7411280870437622
28,0.8528957366943359,0.3289516568183899,0.7142857313156128,0.763818621635437
29,0.8555984497070312,0.3248259425163269,0.7177280783653259,0.8008521795272827
30,0.8527026772499084,0.3276747763156891,0.716006875038147,0.7477191090583801
31,0.8592664003372192,0.31948593258857727,0.7125645279884338,0.8009345531463623
32,0.8611969351768494,0.3146948218345642,0.7056798338890076,0.7869353890419006
33,0.869884192943573,0.30581197142601013,0.7125645279884338,0.8726033568382263
34,0.8619691133499146,0.30876466631889343,0.7228915691375732,0.8423774242401123
35,0.8675675392150879,0.3005327880382538,0.7177280783653259,0.8742921352386475
36,0.8679536581039429,0.2989051938056946,0.6953528523445129,0.8721364140510559
37,0.8708494305610657,0.2941841781139374,0.6970739960670471,0.8681583404541016
38,0.8718146681785583,0.29496777057647705,0.693631649017334,0.8562079668045044
39,0.880888044834137,0.2720402479171753,0.7091221809387207,0.9136731624603271
40,0.8760617971420288,0.28149542212486267,0.6901893019676208,0.9121644496917725
41,0.8814671635627747,0.2744617462158203,0.7005163431167603,0.9522574543952942
42,0.8859073519706726,0.2717174291610718,0.7091221809387207,0.9455744028091431
43,0.8870656490325928,0.26460886001586914,0.6970739960670471,0.9916685223579407
44,0.8839768171310425,0.273738294839859,0.7056798338890076,0.9337238073348999
45,0.8872587084770203,0.2664306163787842,0.7039586901664734,0.9335169792175293
46,0.8872587084770203,0.2615102529525757,0.7056798338890076,0.9786958694458008
47,0.8901544213294983,0.2527570128440857,0.7056798338890076,1.0295106172561646
48,0.8918918967247009,0.25402185320854187,0.6970739960670471,1.0323371887207031
49,0.8911197185516357,0.2519211173057556,0.6970739960670471,1.081632137298584
50,0.9027026891708374,0.23482660949230194,0.6953528523445129,1.0466941595077515
51,0.8926640748977661,0.24869471788406372,0.6987951993942261,1.043892741203308
52,0.8972973227500916,0.239661306142807,0.7005163431167603,1.0928305387496948
53,0.8998069763183594,0.24064338207244873,0.6901893019676208,1.055397629737854
