fileName,speaker,label,PC1,PC2,PC3,PC4,PC5,PC6
SBep4_c781-N,c,N,-1.9687773680015914,0.6785789446730174,0.09905057530172202,-0.8616812090047271,-0.9159042873485589,1.382367826105041
SBep14_d135-N,d,N,-0.39109116149208617,1.2995328173044753,-0.4041267583769484,-1.2632305599771003,0.6184713855984014,1.7908151199686622
SBep23_c307-I,c,I,1.2677398502928048,2.7540017035323547,-0.5069505422451358,0.8704857680029552,1.0682010106877686,0.03330653404110529
SBep3_d1258-I,d,I,-1.4871375416223607,-0.6666238923233816,-0.11006323283158814,-0.5291526120602903,0.17476437254191957,0.4527019198846563
SBep3_c234-N,c,N,-0.01848088464894834,-3.915962045231746,0.965884496977737,-1.6829213011375632,0.45671347854777605,-2.8764752661517603
SBep15_c82-N,c,N,-1.8791833664147721,2.9275455487639928,0.8051696784379964,-0.11474265455103308,-3.1809912969936422,0.058107906770484385
SBep4_c978-N,c,N,-2.030304238813251,1.1945639066013047,0.583072562841033,0.36108585791462133,-3.0948198558227116,-1.508676944185542
SBep19_d392-I,d,I,-1.4295870676922353,-0.4873733574647492,0.5002563633558422,0.6529405053939358,-0.625993829114284,-0.11874068095637066
SBep28_c92-N,c,N,-1.3355602621079101,1.16815429191238,1.2287139076784759,-0.6579147148654554,0.23891888143635004,-2.101793820838606
SBep2_e368-I,e,I,4.736838009435681,-0.008641232585623406,0.4778096203095793,-0.2775164905372001,1.2654651581227936,-0.6865685146613589
SBep23_c695-I,c,I,-1.7815977436453347,2.1316913635411514,-0.08067949321511243,0.14154675781077497,-0.4682220514576037,1.0922357570267183
SBep3_c664-N,c,N,0.5632455680567269,-1.1870519783601545,-1.2592429953106057,0.561454922871464,1.0506463558745165,-1.6308209611273603
SBep4_c990-N,c,N,-0.15946368442811196,-0.18295618895641874,0.3684156775920043,-1.0832808006610635,-0.4134016449114324,-0.9022903554252675
SBep16_c123-N,c,N,0.033247152657281454,-0.8641722562779101,0.40795058027639386,-2.2226971437634395,0.2094887749262406,-1.268748294619439
SBep4_d750-I,d,I,-3.056649155424105,-2.7077737468758656,0.4880735418472448,0.49332825656631896,0.999488504622465,-0.7732029617362409
SBep13_c114-N,c,N,-1.9091168896888757,0.19794691691796537,-0.025092295797371045,-1.86043424748282,-0.30906308985728365,2.172522068483405
SBep3_c453-I,c,I,0.42104801718888357,2.347100090855692,-0.9816410044714389,-0.30219249976834595,-2.221866720468101,0.18256246832565873
SBep6_c909-N,c,N,-1.5895582905617616,1.330797870064176,-0.2213367969016311,0.7685401991911174,0.643319264589989,-1.2210638008273262
