,Name,Speaker,Irony,parseltonguef0,reaperf0
51,PPep12_y10_I,Y,i,199.7236373863195,NaN
52,PPep12_y10_I,Y,i,198.9435077036812,NaN
53,PPep12_y10_I,Y,i,197.9940429125792,NaN
54,PPep12_y10_I,Y,i,196.84244123479573,NaN
55,PPep12_y10_I,Y,i,195.40190657987307,NaN
56,PPep12_y10_I,Y,i,193.41833341856892,NaN
57,PPep12_y10_I,Y,i,191.0422497866258,NaN
58,PPep12_y10_I,Y,i,188.84026300014543,246.368713
59,PPep12_y10_I,Y,i,187.02370717325982,233.333328
60,PPep12_y10_I,Y,i,185.49783258171226,203.2258
61,PPep12_y10_I,Y,i,184.10310945982027,203.2258
62,PPep12_y10_I,Y,i,182.6983543180138,202.293579
63,PPep12_y10_I,Y,i,181.1503936557616,202.293579
64,PPep12_y10_I,Y,i,179.476280508303,198.648651
65,PPep12_y10_I,Y,i,178.05673199876185,196.875
66,PPep12_y10_I,Y,i,176.98944423859376,194.273132
67,PPep12_y10_I,Y,i,176.19831236021494,190.909088
68,PPep12_y10_I,Y,i,175.61958710421032,189.270386
69,PPep12_y10_I,Y,i,175.22139772412677,187.659576
70,PPep12_y10_I,Y,i,174.9548002735042,186.075943
71,PPep12_y10_I,Y,i,174.77982398289214,184.518829
72,PPep12_y10_I,Y,i,174.67243094654472,180.737701
73,PPep12_y10_I,Y,i,174.63138258279173,180.737701
74,PPep12_y10_I,Y,i,174.65898274705575,180.737701
75,PPep12_y10_I,Y,i,174.7540364397493,176.399994
76,PPep12_y10_I,Y,i,174.91254646432805,128.571426
77,PPep12_y10_I,Y,i,175.12512441024523,168.320618
78,PPep12_y10_I,Y,i,175.38373346015973,168.320618
79,PPep12_y10_I,Y,i,175.67463809090236,175.0
80,PPep12_y10_I,Y,i,155.98060794834765,173.62204
81,PPep12_y10_I,Y,i,156.36530629490252,176.399994
82,PPep12_y10_I,Y,i,156.76735384431169,175.0
83,PPep12_y10_I,Y,i,157.1647451775671,174.308304
84,PPep12_y10_I,Y,i,157.55304442177209,176.399994
85,PPep12_y10_I,Y,i,157.94195186138163,175.697205
86,PPep12_y10_I,Y,i,158.35314775151383,175.697205
87,PPep12_y10_I,Y,i,158.77922596373097,175.0
88,PPep12_y10_I,Y,i,159.19455991715128,155.281693
89,PPep12_y10_I,Y,i,159.56836073835134,155.281693
90,PPep12_y10_I,Y,i,159.88632301171518,156.38298
91,PPep12_y10_I,Y,i,160.12549491744292,156.38298
92,PPep12_y10_I,Y,i,160.21997869817125,157.5
93,PPep12_y10_I,Y,i,159.92886207500737,157.5
94,PPep12_y10_I,Y,i,159.1498086100831,159.782608
95,PPep12_y10_I,Y,i,158.49103711370782,159.782608
96,PPep12_y10_I,Y,i,158.08918351778613,160.363632
97,PPep12_y10_I,Y,i,157.8779244431724,162.132355
98,PPep12_y10_I,Y,i,157.7765296506769,167.680603
99,PPep12_y10_I,Y,i,157.73054568117527,168.320618
100,PPep12_y10_I,Y,i,157.69451304508615,162.132355
101,PPep12_y10_I,Y,i,157.6170283408082,162.132355
102,PPep12_y10_I,Y,i,nan,161.538467
103,PPep12_y10_I,Y,i,nan,158.064514
104,PPep12_y10_I,Y,i,nan,158.064514
105,PPep12_y10_I,Y,i,nan,158.064514
106,PPep12_y10_I,Y,i,nan,157.5
107,PPep12_y10_I,Y,i,179.1426566994565,158.064514
108,PPep12_y10_I,Y,i,178.99955822383012,160.363632
109,PPep12_y10_I,Y,i,178.7661389121751,156.939499
110,PPep12_y10_I,Y,i,178.46429427971987,156.939499
111,PPep12_y10_I,Y,i,178.105807451964,NaN
112,PPep12_y10_I,Y,i,177.69458760885422,NaN
113,PPep12_y10_I,Y,i,177.2470500261621,NaN
114,PPep12_y10_I,Y,i,176.77961110049745,NaN
115,PPep12_y10_I,Y,i,176.31931041984947,NaN
116,PPep12_y10_I,Y,i,175.87970816698555,NaN
117,PPep12_y10_I,Y,i,175.4716374201003,NaN
118,PPep12_y10_I,Y,i,175.08635931150621,NaN
119,PPep12_y10_I,Y,i,174.7120833373954,NaN
120,PPep12_y10_I,Y,i,174.31901232082555,186.86441
121,PPep12_y10_I,Y,i,173.8790360377628,180.0
122,PPep12_y10_I,Y,i,173.43146032749794,180.0
123,PPep12_y10_I,Y,i,173.34923597651513,176.399994
124,PPep12_y10_I,Y,i,173.7019297305743,175.697205
125,PPep12_y10_I,Y,i,173.94698085428178,175.697205
126,PPep12_y10_I,Y,i,174.08444873798683,173.62204
127,PPep12_y10_I,Y,i,174.22313036525836,169.615387
128,PPep12_y10_I,Y,i,174.4178665271694,167.680603
129,PPep12_y10_I,Y,i,174.7525576294818,170.270264
130,PPep12_y10_I,Y,i,175.38348969953316,NaN
131,PPep12_y10_I,Y,i,193.9084343259692,NaN
132,PPep12_y10_I,Y,i,194.3298901338952,NaN
133,PPep12_y10_I,Y,i,194.56909304958498,NaN
134,PPep12_y10_I,Y,i,194.77019255598324,NaN
135,PPep12_y10_I,Y,i,194.97251296062873,NaN
136,PPep12_y10_I,Y,i,195.19445464988326,NaN
137,PPep12_y10_I,Y,i,195.44234679066665,NaN
138,PPep12_y10_I,Y,i,195.7248168882987,NaN
139,PPep12_y10_I,Y,i,196.0448501307576,NaN
140,PPep12_y10_I,Y,i,196.410240801923,NaN
141,PPep12_y10_I,Y,i,196.8193221132142,NaN
142,PPep12_y10_I,Y,i,197.27045097872744,NaN
143,PPep12_y10_I,Y,i,197.74366262127901,NaN
144,PPep12_y10_I,Y,i,198.21614879382125,NaN
145,PPep12_y10_I,Y,i,198.64910970391608,NaN
146,PPep12_y10_I,Y,i,199.01476014493312,NaN
147,PPep12_y10_I,Y,i,199.2925652829561,192.576416
148,PPep12_y10_I,Y,i,199.48441565462718,194.273132
149,PPep12_y10_I,Y,i,199.60256580140722,195.132736
150,PPep12_y10_I,Y,i,199.67122586361145,195.132736
151,PPep12_y10_I,Y,i,199.71816815102872,196.0
152,PPep12_y10_I,Y,i,199.7720711788919,197.757843
153,PPep12_y10_I,Y,i,199.85714446490795,197.757843
154,PPep12_y10_I,Y,i,199.9934942526952,198.648651
155,PPep12_y10_I,Y,i,200.19044875942006,199.547516
156,PPep12_y10_I,Y,i,200.44708028890042,199.547516
157,PPep12_y10_I,Y,i,200.74215357181228,199.547516
158,PPep12_y10_I,Y,i,201.0465008039012,199.547516
159,PPep12_y10_I,Y,i,201.32660044630134,199.547516
160,PPep12_y10_I,Y,i,201.56782030274118,199.547516
161,PPep12_y10_I,Y,i,201.76662723446793,199.547516
162,PPep12_y10_I,Y,i,201.93572153750122,199.547516
163,PPep12_y10_I,Y,i,202.09174142010158,199.547516
164,PPep12_y10_I,Y,i,202.25992645471013,199.547516
165,PPep12_y10_I,Y,i,202.468262132753,200.454544
166,PPep12_y10_I,Y,i,202.75405609337474,200.454544
167,PPep12_y10_I,Y,i,203.15503172997413,200.454544
168,PPep12_y10_I,Y,i,203.71485148682757,200.454544
169,PPep12_y10_I,Y,i,204.45703084788747,201.369858
170,PPep12_y10_I,Y,i,205.4018470428099,201.369858
171,PPep12_y10_I,Y,i,206.54412196037214,202.293579
172,PPep12_y10_I,Y,i,207.86006141663455,202.293579
173,PPep12_y10_I,Y,i,209.1933910804633,202.293579
174,PPep12_y10_I,Y,i,210.3773722828928,202.293579
175,PPep12_y10_I,Y,i,211.340358173483,202.293579
176,PPep12_y10_I,Y,i,212.11237121445774,203.2258
177,PPep12_y10_I,Y,i,212.71923812041157,203.2258
178,PPep12_y10_I,Y,i,213.18258037217177,204.166672
179,PPep12_y10_I,Y,i,213.4836379459695,205.116272
180,PPep12_y10_I,Y,i,213.55820530838977,206.074768
181,PPep12_y10_I,Y,i,213.21044782986888,207.042252
182,PPep12_y10_I,Y,i,NaN,209.004745
183,PPep12_y10_I,Y,i,NaN,210.0
184,PPep12_y10_I,Y,i,NaN,212.019226
185,PPep12_y10_I,Y,i,NaN,212.019226
186,PPep12_y10_I,Y,i,NaN,213.043472
187,PPep12_y10_I,Y,i,NaN,214.077667
188,PPep12_y10_I,Y,i,NaN,213.043472
189,PPep12_y10_I,Y,i,NaN,212.019226
190,PPep12_y10_I,Y,i,NaN,212.019226
191,PPep12_y10_I,Y,i,NaN,212.019226
192,PPep12_y10_I,Y,i,NaN,210.0
193,PPep12_y10_I,Y,i,NaN,209.004745
194,PPep12_y10_I,Y,i,NaN,202.293579
195,PPep12_y10_I,Y,i,NaN,201.369858
196,PPep12_y10_I,Y,i,NaN,201.369858
197,PPep12_y17_I,Y,i,nan,NaN
198,PPep12_y17_I,Y,i,nan,NaN
199,PPep12_y17_I,Y,i,nan,NaN
200,PPep12_y17_I,Y,i,nan,NaN
201,PPep12_y17_I,Y,i,nan,NaN
202,PPep12_y17_I,Y,i,nan,NaN
203,PPep12_y17_I,Y,i,nan,NaN
204,PPep12_y17_I,Y,i,nan,NaN
205,PPep12_y17_I,Y,i,nan,NaN
206,PPep12_y17_I,Y,i,nan,NaN
207,PPep12_y17_I,Y,i,nan,NaN
208,PPep12_y17_I,Y,i,nan,NaN
209,PPep12_y17_I,Y,i,nan,NaN
210,PPep12_y17_I,Y,i,nan,NaN
211,PPep12_y17_I,Y,i,nan,NaN
212,PPep12_y17_I,Y,i,nan,NaN
213,PPep12_y17_I,Y,i,nan,NaN
214,PPep12_y17_I,Y,i,nan,NaN
215,PPep12_y17_I,Y,i,nan,NaN
216,PPep12_y17_I,Y,i,nan,NaN
217,PPep12_y17_I,Y,i,nan,NaN
218,PPep12_y17_I,Y,i,nan,NaN
219,PPep12_y17_I,Y,i,nan,NaN
220,PPep12_y17_I,Y,i,nan,NaN
221,PPep12_y17_I,Y,i,nan,NaN
222,PPep12_y17_I,Y,i,nan,NaN
223,PPep12_y17_I,Y,i,nan,NaN
224,PPep12_y17_I,Y,i,nan,NaN
225,PPep12_y17_I,Y,i,nan,NaN
226,PPep12_y17_I,Y,i,nan,NaN
227,PPep12_y17_I,Y,i,nan,NaN
228,PPep12_y17_I,Y,i,nan,NaN
229,PPep12_y17_I,Y,i,nan,NaN
230,PPep12_y17_I,Y,i,nan,NaN
231,PPep12_y17_I,Y,i,nan,NaN
232,PPep12_y17_I,Y,i,nan,NaN
233,PPep12_y17_I,Y,i,nan,166.4151
234,PPep12_y17_I,Y,i,nan,146.026489
235,PPep12_y17_I,Y,i,nan,148.484848
236,PPep12_y17_I,Y,i,nan,145.065796
237,PPep12_y17_I,Y,i,nan,145.065796
238,PPep12_y17_I,Y,i,nan,143.648209
239,PPep12_y17_I,Y,i,nan,141.800644
240,PPep12_y17_I,Y,i,nan,141.800644
241,PPep12_y17_I,Y,i,nan,137.8125
242,PPep12_y17_I,Y,i,nan,136.111115
243,PPep12_y17_I,Y,i,nan,136.111115
244,PPep12_y17_I,Y,i,nan,134.862381
245,PPep12_y17_I,Y,i,nan,130.088501
246,PPep12_y17_I,Y,i,nan,130.088501
247,PPep12_y17_I,Y,i,nan,123.184357
248,PPep12_y17_I,Y,i,nan,115.1436
249,PPep12_y17_I,Y,i,nan,115.1436
250,PPep12_y17_I,Y,i,nan,NaN
251,PPep12_y17_I,Y,i,nan,NaN
252,PPep12_y17_I,Y,i,nan,NaN
253,PPep12_y17_I,Y,i,nan,NaN
254,PPep12_y17_I,Y,i,nan,NaN
255,PPep12_y17_I,Y,i,nan,NaN
256,PPep12_y17_I,Y,i,nan,NaN
257,PPep12_y17_I,Y,i,nan,NaN
258,PPep12_y17_I,Y,i,nan,NaN
259,PPep12_y17_I,Y,i,nan,NaN
260,PPep12_y17_I,Y,i,131.6345430525016,NaN
261,PPep12_y17_I,Y,i,131.358387605329,NaN
262,PPep12_y17_I,Y,i,130.98004636105685,NaN
263,PPep12_y17_I,Y,i,130.45018669317832,NaN
264,PPep12_y17_I,Y,i,129.73303575819156,NaN
265,PPep12_y17_I,Y,i,126.16136027701894,NaN
266,PPep12_y17_I,Y,i,125.5083030964849,NaN
267,PPep12_y17_I,Y,i,124.99174493712472,NaN
268,PPep12_y17_I,Y,i,124.55673857810719,NaN
269,PPep12_y17_I,Y,i,124.16531650566345,NaN
270,PPep12_y17_I,Y,i,123.78354649143697,NaN
271,PPep12_y17_I,Y,i,123.36733331471689,NaN
272,PPep12_y17_I,Y,i,122.86677498515618,140.894562
273,PPep12_y17_I,Y,i,122.18949280062513,130.860535
274,PPep12_y17_I,Y,i,120.76567336088797,130.860535
275,PPep12_y17_I,Y,i,118.67089063496604,128.947372
276,PPep12_y17_I,Y,i,118.05932759621668,126.724136
277,PPep12_y17_I,Y,i,117.66590055290654,126.724136
278,PPep12_y17_I,Y,i,117.53788684775094,124.576271
279,PPep12_y17_I,Y,i,117.66497478781717,123.529411
280,PPep12_y17_I,Y,i,118.06507728338084,123.529411
281,PPep12_y17_I,Y,i,nan,125.284088
282,PPep12_y17_I,Y,i,nan,125.284088
283,PPep12_y17_I,Y,i,nan,117.599998
284,PPep12_y17_I,Y,i,nan,143.648209
285,PPep12_y17_I,Y,i,nan,116.666664
286,PPep12_y17_I,Y,i,nan,116.666664
287,PPep12_y17_I,Y,i,nan,122.160667
288,PPep12_y17_I,Y,i,nan,122.160667
289,PPep12_y17_I,Y,i,nan,128.947372
290,PPep12_y17_I,Y,i,nan,124.225349
291,PPep12_y17_I,Y,i,nan,124.225349
292,PPep12_y17_I,Y,i,nan,126.361031
293,PPep12_y17_I,Y,i,nan,123.184357
294,PPep12_y17_I,Y,i,nan,123.184357
295,PPep12_y17_I,Y,i,nan,120.821915
296,PPep12_y17_I,Y,i,nan,120.821915
297,PPep12_y17_I,Y,i,nan,124.225349
298,PPep12_y17_I,Y,i,nan,NaN
299,PPep12_y17_I,Y,i,nan,NaN
300,PPep12_y17_I,Y,i,nan,NaN
301,PPep12_y17_I,Y,i,nan,NaN
302,PPep12_y17_I,Y,i,118.76127203002932,NaN
303,PPep12_y17_I,Y,i,118.10530431683297,NaN
304,PPep12_y17_I,Y,i,117.4861593481776,NaN
305,PPep12_y17_I,Y,i,116.95908238861006,NaN
306,PPep12_y17_I,Y,i,116.51816127446968,NaN
307,PPep12_y17_I,Y,i,116.12908202756932,NaN
308,PPep12_y17_I,Y,i,115.77438235552553,NaN
309,PPep12_y17_I,Y,i,115.43388171949583,NaN
310,PPep12_y17_I,Y,i,115.0995680140869,NaN
311,PPep12_y17_I,Y,i,114.76280623405543,145.544556
312,PPep12_y17_I,Y,i,114.43008635666169,135.276077
313,PPep12_y17_I,Y,i,114.11143042011265,120.821915
314,PPep12_y17_I,Y,i,113.83173416084986,120.821915
315,PPep12_y17_I,Y,i,113.61940644255688,117.914436
316,PPep12_y17_I,Y,i,113.51386662363325,117.914436
317,PPep12_y17_I,Y,i,113.5479925689902,116.976128
318,PPep12_y17_I,Y,i,113.73261588123815,116.976128
319,PPep12_y17_I,Y,i,114.0459468705133,114.545456
320,PPep12_y17_I,Y,i,114.4073305237091,115.445023
321,PPep12_y17_I,Y,i,114.70481920875585,115.445023
322,PPep12_y17_I,Y,i,114.82059116028461,113.953491
323,PPep12_y17_I,Y,i,114.6070747454713,113.953491
324,PPep12_y17_I,Y,i,nan,112.213737
325,PPep12_y17_I,Y,i,nan,112.213737
326,PPep12_y17_I,Y,i,nan,112.5
327,PPep12_y17_I,Y,i,nan,115.1436
328,PPep12_y17_I,Y,i,nan,115.1436
329,PPep12_y17_I,Y,i,nan,116.052635
330,PPep12_y17_I,Y,i,nan,116.052635
331,PPep12_y17_I,Y,i,nan,114.545456
332,PPep12_y17_I,Y,i,nan,114.545456
333,PPep12_y17_I,Y,i,nan,71.590912
334,PPep12_y17_I,Y,i,nan,71.590912
335,PPep12_y17_I,Y,i,nan,70.447281
336,PPep12_y17_I,Y,i,nan,70.447281
337,PPep12_y17_I,Y,i,nan,70.447281
338,PPep12_y17_I,Y,i,nan,72.772278
339,PPep12_y17_I,Y,i,nan,72.772278
340,PPep12_y17_I,Y,i,nan,72.772278
341,PPep12_y17_I,Y,i,nan,NaN
342,PPep12_y17_I,Y,i,nan,NaN
343,PPep12_y17_I,Y,i,nan,NaN
344,PPep12_y17_I,Y,i,nan,NaN
345,PPep12_y17_I,Y,i,nan,NaN
346,PPep12_y17_I,Y,i,nan,NaN
347,PPep12_y17_I,Y,i,nan,NaN
348,PPep12_y17_I,Y,i,nan,NaN
349,PPep12_y17_I,Y,i,nan,NaN
350,PPep12_y17_I,Y,i,nan,NaN
351,PPep12_y17_I,Y,i,nan,NaN
352,PPep12_y17_I,Y,i,nan,NaN
353,PPep12_y17_I,Y,i,nan,NaN
354,PPep12_y17_I,Y,i,nan,NaN
355,PPep12_y17_I,Y,i,nan,NaN
356,PPep12_y17_I,Y,i,nan,NaN
357,PPep12_y17_I,Y,i,nan,NaN
358,PPep12_y17_I,Y,i,nan,NaN
359,PPep12_y17_I,Y,i,nan,NaN
360,PPep12_y17_I,Y,i,nan,NaN
361,PPep12_y17_I,Y,i,nan,NaN
362,PPep12_y17_I,Y,i,nan,NaN
363,PPep12_y17_I,Y,i,nan,NaN
364,PPep12_y17_I,Y,i,nan,NaN
365,PPep12_y17_I,Y,i,125.2542719241978,NaN
366,PPep12_y17_I,Y,i,125.12846562466785,NaN
367,PPep12_y17_I,Y,i,124.93868119695573,NaN
368,PPep12_y17_I,Y,i,124.69389671476377,NaN
369,PPep12_y17_I,Y,i,124.4250391989379,44.680851
370,PPep12_y17_I,Y,i,119.28429068227857,44.680851
371,PPep12_y17_I,Y,i,119.16697673646883,44.680851
372,PPep12_y17_I,Y,i,119.03499160821121,44.680851
373,PPep12_y17_I,Y,i,118.85009855443467,42.815533
374,PPep12_y17_I,Y,i,118.55445157415316,42.815533
375,PPep12_y17_I,Y,i,118.08137994773743,42.815533
376,PPep12_y17_I,Y,i,117.60707003316115,42.815533
377,PPep12_y17_I,Y,i,122.9598376866087,42.815533
378,PPep12_y17_I,Y,i,123.17297855941787,44.011974
379,PPep12_y17_I,Y,i,123.34110473969758,44.011974
380,PPep12_y17_I,Y,i,123.44933436844502,44.011974
381,PPep12_y17_I,Y,i,123.41588268855686,44.011974
382,PPep12_y17_I,Y,i,nan,42.940605
383,PPep12_y17_I,Y,i,nan,42.940605
384,PPep12_y17_I,Y,i,nan,42.940605
385,PPep12_y17_I,Y,i,nan,42.940605
386,PPep12_y17_I,Y,i,nan,42.940605
387,PPep12_y17_I,Y,i,nan,42.732559
388,PPep12_y17_I,Y,i,nan,42.732559
389,PPep12_y17_I,Y,i,nan,42.732559
390,PPep12_y17_I,Y,i,nan,42.732559
391,PPep12_y17_I,Y,i,nan,42.732559
392,PPep12_y17_I,Y,i,nan,NaN
393,PPep12_y17_I,Y,i,131.48097491462218,NaN
394,PPep12_y17_I,Y,i,131.3023060626773,NaN
395,PPep12_y17_I,Y,i,131.16515849658163,NaN
396,PPep12_y17_I,Y,i,131.06434021241262,NaN
397,PPep12_y17_I,Y,i,131.00548089896958,NaN
398,PPep12_y17_I,Y,i,131.02018095170033,NaN
399,PPep12_y17_I,Y,i,131.19156799131264,134.042557
400,PPep12_y17_I,Y,i,131.66603162809625,130.860535
401,PPep12_y17_I,Y,i,132.4516337922522,130.860535
402,PPep12_y17_I,Y,i,133.14176091570963,131.25
403,PPep12_y17_I,Y,i,133.66422243239342,130.473373
404,PPep12_y17_I,Y,i,134.1230337933026,130.473373
405,PPep12_y17_I,Y,i,134.58345483255005,130.088501
406,PPep12_y17_I,Y,i,135.08346224356842,135.692307
407,PPep12_y17_I,Y,i,135.6304631364327,135.692307
408,PPep12_y17_I,Y,i,136.15292119426502,132.035934
409,PPep12_y17_I,Y,i,136.50843337025316,133.232635
410,PPep12_y17_I,Y,i,136.58999783253705,133.232635
411,PPep12_y17_I,Y,i,136.3118427731589,133.232635
412,PPep12_y17_I,Y,i,135.63454966395955,134.042557
413,PPep12_y17_I,Y,i,134.6542988206152,134.042557
414,PPep12_y17_I,Y,i,133.64068606234966,138.244507
415,PPep12_y17_I,Y,i,132.76220525438887,139.116714
416,PPep12_y17_I,Y,i,132.12538797447672,139.116714
417,PPep12_y17_I,Y,i,131.72668039178376,138.679245
418,PPep12_y17_I,Y,i,131.46785674786042,138.679245
419,PPep12_y17_I,Y,i,131.23135066225055,138.679245
420,PPep12_y17_I,Y,i,130.9834404944188,138.679245
421,PPep12_y17_I,Y,i,nan,139.556961
422,PPep12_y17_I,Y,i,nan,139.556961
423,PPep12_y17_I,Y,i,nan,134.451218
424,PPep12_y17_I,Y,i,nan,128.947372
425,PPep12_y17_I,Y,i,nan,128.947372
426,PPep12_y17_I,Y,i,nan,128.197678
427,PPep12_y17_I,Y,i,nan,135.692307
428,PPep12_y17_I,Y,i,nan,135.692307
429,PPep12_y17_I,Y,i,nan,139.556961
430,PPep12_y17_I,Y,i,nan,132.035934
431,PPep12_y17_I,Y,i,nan,132.035934
432,PPep12_y17_I,Y,i,nan,125.284088
433,PPep12_y17_I,Y,i,nan,125.641029
434,PPep12_y17_I,Y,i,nan,125.641029
435,PPep12_y17_I,Y,i,nan,129.705887
436,PPep12_y17_I,Y,i,nan,129.325516
437,PPep12_y17_I,Y,i,nan,129.325516
438,PPep12_y17_I,Y,i,nan,124.225349
439,PPep12_y17_I,Y,i,nan,130.088501
440,PPep12_y17_I,Y,i,nan,130.088501
441,PPep12_y17_I,Y,i,nan,136.532501
442,PPep12_y17_I,Y,i,nan,NaN
443,PPep12_y17_I,Y,i,nan,NaN
444,PPep12_y17_I,Y,i,nan,NaN
445,PPep12_y17_I,Y,i,nan,NaN
446,PPep12_y17_I,Y,i,nan,NaN
447,PPep12_y17_I,Y,i,nan,NaN
448,PPep12_y17_I,Y,i,nan,NaN
449,PPep12_y17_I,Y,i,nan,NaN
450,PPep12_y17_I,Y,i,nan,NaN
451,PPep12_y17_I,Y,i,nan,NaN
452,PPep12_y17_I,Y,i,nan,NaN
453,PPep12_y17_I,Y,i,nan,NaN
454,PPep12_y17_I,Y,i,nan,NaN
455,PPep12_y17_I,Y,i,nan,NaN
456,PPep12_y17_I,Y,i,nan,NaN
457,PPep12_y17_I,Y,i,nan,NaN
458,PPep12_y17_I,Y,i,nan,NaN
459,PPep12_y17_I,Y,i,nan,NaN
460,PPep12_y17_I,Y,i,nan,NaN
461,PPep12_y17_I,Y,i,nan,NaN
462,PPep12_y17_I,Y,i,nan,NaN
463,PPep12_y17_I,Y,i,nan,NaN
464,PPep12_y17_I,Y,i,nan,NaN
465,PPep12_y17_I,Y,i,nan,NaN
466,PPep12_y17_I,Y,i,nan,NaN
467,PPep12_y17_I,Y,i,nan,NaN
468,PPep12_y17_I,Y,i,nan,NaN
469,PPep12_y17_I,Y,i,nan,NaN
470,PPep12_y17_I,Y,i,nan,NaN
471,PPep12_y17_I,Y,i,nan,NaN
472,PPep12_y17_I,Y,i,nan,NaN
473,PPep12_y17_I,Y,i,nan,NaN
474,PPep12_y17_I,Y,i,nan,NaN
475,PPep12_y17_I,Y,i,nan,NaN
476,PPep12_y17_I,Y,i,NaN,NaN
477,PPep12_y17_I,Y,i,NaN,NaN
478,PPep12_y17_I,Y,i,NaN,NaN
479,PPep12_y17_I,Y,i,NaN,NaN
480,PPep12_y17_I,Y,i,NaN,NaN
481,PPep12_y17_I,Y,i,NaN,NaN
482,PPep12_y17_I,Y,i,NaN,NaN
483,PPep12_y17_I,Y,i,NaN,NaN
484,PPep12_y17_I,Y,i,NaN,NaN
485,PPep12_y17_I,Y,i,NaN,NaN
486,PPep12_y17_I,Y,i,NaN,NaN
487,PPep12_y17_I,Y,i,NaN,NaN
488,PPep12_y23_I,Y,i,nan,NaN
489,PPep12_y23_I,Y,i,nan,NaN
490,PPep12_y23_I,Y,i,nan,NaN
491,PPep12_y23_I,Y,i,nan,NaN
492,PPep12_y23_I,Y,i,nan,NaN
493,PPep12_y23_I,Y,i,nan,NaN
494,PPep12_y23_I,Y,i,119.6439641529403,NaN
495,PPep12_y23_I,Y,i,119.66554169464811,NaN
496,PPep12_y23_I,Y,i,119.68755301345554,NaN
497,PPep12_y23_I,Y,i,119.70295367096509,NaN
498,PPep12_y23_I,Y,i,119.7104734253146,NaN
499,PPep12_y23_I,Y,i,119.70897099741772,NaN
500,PPep12_y23_I,Y,i,119.69638745621727,NaN
501,PPep12_y23_I,Y,i,119.66904990643843,NaN
502,PPep12_y23_I,Y,i,119.61982780561715,NaN
503,PPep12_y23_I,Y,i,119.53589361870834,NaN
504,PPep12_y23_I,Y,i,119.39141524778171,NaN
505,PPep12_y23_I,Y,i,119.1437508208068,NaN
506,PPep12_y23_I,Y,i,118.73569818321357,NaN
507,PPep12_y23_I,Y,i,118.23061636600586,NaN
508,PPep12_y23_I,Y,i,nan,NaN
509,PPep12_y23_I,Y,i,nan,NaN
510,PPep12_y23_I,Y,i,nan,NaN
511,PPep12_y23_I,Y,i,nan,NaN
512,PPep12_y23_I,Y,i,nan,NaN
513,PPep12_y23_I,Y,i,nan,NaN
514,PPep12_y23_I,Y,i,nan,NaN
515,PPep12_y23_I,Y,i,nan,NaN
516,PPep12_y23_I,Y,i,nan,NaN
