0,1,2,3,4,5,6,7,8,9,10,11,12
15.408623044752494,9.066251572198833,-38.38763755160861,-24.384984992730956,-24.005407386577218,-4.861743892805116,23.05642665773644,-8.095330180370881,-1.9769032878976491,38.00468886269073,-23.433655619376953,-47.11362830269054,12.946563659238459
16.092845734159216,-1.7702802924194545,-30.152485790927646,-17.225311861580376,-17.81564339134603,1.4582289631024279,12.689824671979943,-14.196991540041076,4.738215423311386,24.864553955329125,-24.791161805171118,-37.248142488662566,17.58364683532684
16.13601946359366,-0.6723938103453266,-26.912768827519734,-12.62303643492155,-20.061515907731774,-5.8765906951043,19.614713458249838,2.8430822322969966,8.33938726189967,21.446890697921784,-24.343951932406164,-42.2811103848144,9.267068593536967
17.573490714730557,17.036847177793188,-25.592267811397402,-15.547237772281653,-32.14508085559162,-29.170768026852116,9.796941705563636,-15.629577027523771,8.233302662640448,24.222724810329613,-8.925087130879996,-45.01076498470459,21.35145203567412
17.72161200559631,18.530250391333695,-15.246814829865821,-19.26433065723836,-28.44563030641126,-18.923941270443617,2.3039860505051033,-5.295803309203915,-1.906217282966747,-1.0528587987169267,-8.309021681567998,-25.237054882710865,18.55230506918072
17.305219319022246,18.56598014845183,-11.411909530665657,-1.6195465511686644,-33.45935399043095,-25.39324648706576,-1.9145596594250398,-4.997832457154095,-12.558970431105484,-10.633138963830897,-4.825087867742851,-17.099366173539345,7.974980021920076
17.882886539913375,17.057644684288135,-18.149607785357624,-18.370262515756593,-46.29285968819268,-39.61500761370853,-7.413250515469443,-7.46604334672695,-10.557766731101594,-25.41045027688039,-4.339763465580929,-11.858402858484736,5.553477591433764
17.97024966024612,16.059880522867775,-10.899198961889175,-15.726496398284787,-34.92393561033409,-24.370676642441925,-3.517647257284955,-2.260204280693887,-11.337615627921677,-18.027573168685123,-4.082056672623694,-12.517636528430973,1.2794729534062435
17.87039582085466,19.200959075889557,2.363103690569901,-11.68662113225656,-31.28211944386648,-21.073652945697454,7.760722285278527,2.4242649183412253,-5.281987669115809,-20.723423398307805,-2.5026198277662277,-3.5962259681712037,-1.2492273038525288
18.096362011041897,22.166642601687723,-1.3310979836722983,-15.64533222766936,-27.366571929184804,-21.0770124099295,-1.8223912682680263,4.727700637943057,13.352549862301698,-30.055192085787834,-5.565201102813273,0.009466958301149743,13.194531249451193
17.859900783013057,18.567793855201252,-2.71304350454552,-26.354237212161898,-36.59132654385478,-16.634467028001747,-6.114350167933478,-11.107647353953997,8.992128842256813,-34.206773886159596,-5.406558957073716,1.0600513242216625,15.069592993718567
17.573728794884545,23.39321492297892,-0.5152514967900456,-23.017196979677834,-25.91242204923549,-3.445603056749213,-3.743457997681578,-5.9467357712835325,4.109393545726204,-35.362214511422984,9.002104238268622,2.2888509658481047,12.981574963503466
17.593610044847836,23.39153890608727,-0.7073397889765461,-27.795253820111697,-19.78411065197362,3.853863621976321,-5.535675050734787,-8.420009024964582,-6.409514757450031,-34.447083139674305,9.434795071979481,4.0598640235823495,20.22601622232966
18.07381048507334,17.49845327002586,-9.46982590234171,-38.802987383015534,-23.438345398453816,-0.5250858151202356,-9.287542336220625,-19.111636508954167,-16.377219774211447,-35.74988141930327,9.941907972066913,-1.308586847120425,21.330859765659948
18.869063897785217,17.31901240055243,-15.652086612060518,-46.03400839274528,-20.166611003830845,2.5745613486380416,-5.005403526991635,-26.927483240756427,-13.404189787052475,-31.04050716761433,10.810819364891747,4.097169441147206,22.281439712803678
18.389751817237414,17.09086813282626,-14.042117693849994,-38.823310252142804,-6.49187189965285,5.044888046366428,-7.202580765048378,-30.962861670617418,-9.600015230451211,-21.805432065484194,15.151993789569286,2.2804623544344755,19.028440300933383
18.36401769565325,12.905733560167135,-15.004317983695989,-27.192295076532616,1.3384838885768713,3.879617569845598,-12.356039064897931,-41.32599789803678,-17.22666968179242,-9.242451799679081,22.393817750514525,3.654512802566257,10.617123652685828
18.053362663460025,12.845175327065093,-14.378522355642529,-16.791021964973815,3.3035850426440447,5.875452103718252,-19.35564936923953,-43.67785704328474,-12.504003698071353,-14.5244366613917,19.11269498821278,7.416911677187499,12.38992433643569
17.97352758286819,19.219883425207545,-15.36375829816118,-5.093288667214933,5.8018095592276415,4.204994194238188,-34.674894502614066,-39.682093026822095,3.541710631289577,-18.460225849959613,9.923532914555771,21.324372781662,16.191991987449615
18.184102554147337,18.875712703915383,-18.733798653767362,6.031211536106486,-0.30856981124562655,-8.56751051941292,-52.5766957808048,-32.49696146594511,22.857499080575423,-21.398800551957947,3.8023868721657945,25.349786819572614,2.579863709400301
17.826241782479798,10.825212229431488,-21.326385212020806,5.404860438628889,-13.952516652231422,-24.822571561811326,-40.29069978694089,-32.52187510876647,18.69921357008568,-29.6067395545818,1.1425875633225355,26.17851195269731,5.853575483864277
16.712467299524118,2.023639212509838,-18.058921861692852,15.724570780695396,-20.00583456994775,-11.99596474069505,-12.835720566457605,-25.17104502835149,20.422749203315576,-24.927351132043942,1.54173413850381,18.339865769917022,1.6280411448653562
17.120177417960896,-3.584792977362505,-10.359719301869358,30.4669409903343,-20.007963279666196,-2.7466633272147143,-12.687118225602097,-25.654036259464227,20.894242740885662,-15.69586398537459,3.708673365425606,16.586572747181116,-3.3359596955049766
17.64278085274401,-3.101416221075504,-1.7848536282354357,34.54318743693553,-34.202125932806275,-6.665672671786035,-14.131890068890728,-24.547805352757326,21.144598716563408,-22.086900255277026,11.180205592017828,19.65395131252152,-9.4832723557098
17.295899309834716,-4.254018137217785,-0.4292370655157779,42.45108337281686,-29.29515730192238,-19.37152466360493,-24.10406671385334,-19.22003572525155,28.798804998293665,-17.982863397093787,6.676339748218701,13.801480132590711,-9.75946045764727
17.350886425997594,-5.382115035876796,-4.679373145006821,58.500860125875214,-33.19539628415036,-23.828399627327705,-17.45208470326717,-22.77937736622802,20.561424247643657,-11.266302551861893,14.376508629512822,12.393065933358919,-8.36613340475238
16.818721925515074,-1.713340516800568,-13.282780044608499,46.11670141042301,-33.83589273536944,-14.028676841614399,-11.513252699019388,-29.658834950336537,6.154495273491058,-17.32444061907528,24.609773065653567,8.222620832875961,4.017974812274018
16.973779396259435,-3.282485197367498,-14.531127415429111,39.92794044967195,-35.054173354995044,-24.55527248370372,-8.055768722918316,-26.705287320222066,4.026211043747693,-23.482776808156075,21.343237336338547,0.8337025603073969,-5.418089452746219
16.816447103601938,2.987127826911902,-11.146607576602317,47.59684908271464,-29.332142425033283,-31.222285040040585,-3.8223121852466173,-16.241174656364564,1.6831727238153695,-21.1745244889141,23.718487926742387,1.442897401562838,-8.85166147845269
16.61580074256201,5.965786954724459,-17.976689819805813,37.96506148336896,-25.52221263835313,-26.58303070642292,-3.3455347745240274,-19.959198045804424,3.2363217381041602,-35.09894842355454,26.114462661103907,15.968167543982117,-6.400608850726556
16.675888296745413,10.542231960518448,-16.98463133909198,36.039080776300125,-18.637561914561708,-34.403138013075385,-13.774337478052132,-26.48547315211443,6.882658977267046,-39.50409070561645,23.51143578863868,22.70531468861589,-13.642499542913146
16.694224361073847,12.981245799165267,-7.141149431273255,33.521217444484265,-21.667052831272038,-38.90300139755753,-5.542358276496253,-38.58830697073246,3.365303851350805,-15.483069643760999,13.242083105849437,17.444427964585653,-1.60378803453067
16.948131077346364,15.08098524575346,-4.1834418124818935,11.892939322376286,-27.845569794201257,-24.376779463392232,-11.696707905072227,-47.74430708279154,0.7886838199066911,-4.617738208678578,-2.782008767304419,10.438468853931317,2.2501979245147568
