Feature,Welch Test Statistic,Welch p-Value,Levene Center Strategy,Levene Test Statistic,Levene p-Value,T Test Statistic,p-Value
EH1-F2_5,-0.2360880132888248,0.8135455684283461,trimmed,0.3200557863813439,0.5720939999480974,-0.2361836937110715,0.8134705355387999
EH1-F3_5,0.4457710826959238,0.6561236458697965,median,0.022496336271663586,0.8808870668854097,0.4459079124572871,0.6560237918756586
IH1-F0_1,2.2939352479956465,0.022053367834091415,trimmed,0.5502352003460387,0.4584516774284635,2.289998623267707,0.022268801162384094
IH1-F0_2,3.5951478571113977,0.0003335278744142694,trimmed,1.0013592955241397,0.3171337017505635,3.586277636202286,0.00034453805537293906
IH1-F0_3,3.7634152397499308,0.00017201754698143687,trimmed,0.6583914704571732,0.4172200832680385,3.788610416079486,0.00015532018541302274
IH1-F0_4,3.321752015218156,0.000912150753126411,trimmed,0.0001500906267797598,0.9902266751442953,3.3195074219798744,0.0009188878127682237
IH1-F0_5,2.785384659865766,0.005450251135909472,trimmed,0.27086536040358306,0.6028705160072625,2.7988234257026123,0.005220285769834448
IH1-F1_1,1.1154995004820287,0.2657948328204085,trimmed,12.479942715836556,0.00047498210801127466,,
IH1-F2_1,-3.08793877174433,0.002263176199149439,trimmed,0.08855530411816154,0.7662244739434229,-3.2091725162864795,0.001459107288222708
IH1-F3_1,-0.39110811198604595,0.6960428962545187,trimmed,2.6374180399912697,0.10540602784874974,-0.392980591165455,0.6945822855262702
IH1-F1_2,4.336888030896139,1.6174316470763777e-05,trimmed,28.596441746886853,1.0784413438059713e-07,,
IH1-F2_2,-4.622666304102854,4.233019800324762e-06,median,2.1569312093653554,0.14217889038225986,-4.686607765019441,3.081182220659806e-06
IH1-F3_2,-2.450315024579063,0.014423746957898435,trimmed,2.336381971238587,0.126662892755001,-2.4739559284251618,0.013494316603717842
IH1-F1_3,6.025118098591418,2.0460266486209588e-09,trimmed,168.80160821686485,3.273877183100626e-37,,
IH1-F2_3,-2.0814917353013183,0.03750057146529839,median,1.9092728353550295,0.16717330432894853,-2.08917899387137,0.036797226580089035
IH1-F3_3,-0.2748231794858654,0.7834773851142692,trimmed,11.30056467923676,0.0007883976062187278,,
IH1-F1_4,4.4970416403955085,7.915732507580035e-06,trimmed,29.525995683266522,6.75540073556477e-08,,
IH1-F2_4,-4.5440792205481,6.1498321288092075e-06,median,6.191811520612237,0.012963385019501998,,
IH1-F3_4,-1.7219390653775286,0.08535886294909362,median,1.815315480726922,0.17811548769980698,-1.7452038467901094,0.08119452669588256
IH1-F1_5,2.5477856097766307,0.011789060674112091,trimmed,19.060786025699482,1.73968492998636e-05,,
IH1-F2_5,-0.8417965580968333,0.400920815353509,median,5.329189002509005,0.021579558839680366,,
IH1-F3_5,0.6509429845743822,0.5156978974754531,median,0.3446084866531176,0.5575765256603823,0.6650305477572367,0.5064885148637235
AA1-F0_1,4.0179977007346475,6.310558442252777e-05,trimmed,1.0256107183530283,0.31145021936025485,4.045324677640875,5.6070022204377636e-05
AA1-F0_2,4.296153663937625,1.8603074799653635e-05,trimmed,0.7949721404291846,0.37276977182291104,4.306263294288627,1.775146005720316e-05
AA1-F0_3,4.022264566519978,6.042677961701648e-05,trimmed,0.6858835104931816,0.4077050411552009,4.040332317460455,5.590489671104803e-05
AA1-F0_4,4.023957829590065,6.0282701151398677e-05,trimmed,1.180426283494567,0.2774726750543351,4.032909004727918,5.800055908489381e-05
AA1-F0_5,2.358598603256522,0.018520593128960063,trimmed,1.865692708334387,0.17228226977495015,2.3582254731734933,0.0185388535059955
AA1-F1_1,1.6142518673158444,0.10718992322262053,median,0.030434565006632098,0.8615834557405109,1.6194459573127562,0.10602641718471413
AA1-F2_1,2.1929965625530228,0.028831645035780378,trimmed,5.633404859389504,0.01806935461142571,,
AA1-F3_1,1.0783793212201591,0.2814282197706038,trimmed,0.10824004826450088,0.7423203804465303,1.065962026483627,0.2869915921724609
AA1-F1_2,0.815128774955356,0.41515922940923433,median,0.41943570149282083,0.5173368285916553,0.8194102250010218,0.4127074884780064
AA1-F2_2,4.185854123602834,3.0504721407500423e-05,trimmed,39.23204948766946,5.330592255793779e-10,,
AA1-F3_2,1.5437875600796793,0.12289247793110052,trimmed,0.472992877427396,0.4917540354068176,1.540759414472389,0.12362663839843428
AA1-F1_3,1.8334932740311456,0.06691190684143386,median,0.20671258033446419,0.6494161506705591,1.8350372446026662,0.06668009355917782
AA1-F2_3,5.112518214514233,3.58831251236062e-07,trimmed,84.96894438895676,1.004147304073361e-19,,
AA1-F3_3,3.498626980120855,0.000480121832520899,median,0.04714547301583523,0.8281338144595082,3.4910471247696178,0.0004937973693912144
AA1-F1_4,0.33451883172657115,0.7380438476241733,median,2.447629252618909,0.11795382010334751,0.3330476074615605,0.739153798077153
AA1-F2_4,4.8554219907251905,1.3660779016332413e-06,trimmed,59.63334354360513,2.498780546652872e-14,,
AA1-F3_4,2.7513580132753437,0.006020112176205849,median,2.8485132431758995,0.09170615999971156,2.7405343707417624,0.00622066529284971
AA1-F1_5,-0.46388241731416735,0.6429877447887897,trimmed,9.743150475853449,0.0019242572974131902,,
AA1-F2_5,3.5563503348855905,0.00042010414023460743,trimmed,10.557123241281868,0.0012504703514953069,,
AA1-F3_5,1.0444817333784573,0.29684647736942693,median,0.2783625682986057,0.5980275687762275,1.0502548582373545,0.2941452984932393
AY1-F0_1,4.195006406450396,2.88256144316589e-05,trimmed,1.2157613793642918,0.27036200823659495,4.251627799104696,2.233898130166036e-05
AY1-F0_2,5.785295558185409,8.535609790414296e-09,trimmed,18.11373081187049,2.1774429341623037e-05,,
AY1-F0_3,5.091867654619146,3.861301174339616e-07,trimmed,9.11275758711065,0.0025680922880011265,,
AY1-F0_4,4.284121475668177,1.920977286870398e-05,trimmed,1.4491761325029577,0.22879724070870733,4.353993322953097,1.3951315010603864e-05
AY1-F0_5,2.7206797660830033,0.006575056908443872,trimmed,0.6666568263821022,0.4143289400473429,2.701063463405156,0.006970873357515338
AY1-F1_1,-2.879220403115726,0.004069041656072285,trimmed,3.55797261555458,0.059536378139242244,-2.84995784928265,0.004449595176492072
AY1-F2_1,1.2048957940499418,0.2285417119019115,trimmed,7.4392441748831475,0.006488284510637799,,
AY1-F3_1,0.49582956229437225,0.6201200863918122,trimmed,0.03849562102443363,0.8444893103296927,0.49035980294655507,0.6239717326881031
AY1-F1_2,1.9874381372730208,0.04700658582216712,trimmed,1.3290656711760627,0.24911309285804228,1.9823061516770868,0.04757151841434967
AY1-F2_2,-0.937417775201528,0.3486605265449191,trimmed,3.1879694411010204,0.07433779121220149,-0.9479971590080571,0.34323694571415464
AY1-F3_2,0.20753689245371526,0.8356117224299835,trimmed,12.018473600113897,0.0005381973027584966,,
AY1-F1_3,6.322558243141488,3.10769459539674e-10,trimmed,19.781944745219704,9.101777930251351e-06,,
AY1-F2_3,-4.443050742005173,9.288467110406803e-06,median,1.8974895521102728,0.16848284121000917,-4.4646658216106125,8.375137672500584e-06
AY1-F3_3,0.08475891350416241,0.9324605306064636,trimmed,5.232151361718878,0.022265394094522703,,
AY1-F1_4,4.525616688230225,6.411567105200286e-06,trimmed,16.993739025173788,3.90785962640608e-05,,
AY1-F2_4,-6.86301734612736,8.878112741213934e-12,median,1.7113969907461597,0.19094341127411765,-6.828761030234661,1.1093909327288936e-11
AY1-F3_4,0.02530032963481246,0.9798180064689155,median,2.138970784980463,0.1437436820379249,0.02556555076138807,0.9796062251489541
AY1-F1_5,2.2670172135748192,0.02361121598816235,trimmed,1.478233806642655,0.2243240786685724,2.2963946161959288,0.021830147269713898
AY1-F2_5,-5.504178754026775,4.621449429885597e-08,median,11.195149488416563,0.0008462609246604716,,
AY1-F3_5,-3.0391752859676506,0.002432132333282681,median,0.08771516761138977,0.7671549785178771,-3.01591392819481,0.002617585809238209
ER0-F0_1,3.6169950234602273,0.00032186716993373504,trimmed,4.83852300473304,0.028193177624048257,,
ER0-F0_2,3.6955612788937366,0.0002318073820623837,trimmed,2.2983794605023187,0.12982603288412436,3.765036727097706,0.00017529173049263895
ER0-F0_3,2.9987846220561414,0.0027598603688588955,trimmed,0.13218266109165108,0.7162387433372293,3.0205875950010914,0.0025672236612435863
ER0-F0_4,1.7157555818829326,0.08650019955020515,trimmed,0.6172185748738381,0.4322724682828333,1.7121706744882046,0.08715043744212853
ER0-F0_5,1.6281268952719605,0.10396158591811491,trimmed,1.4978220088424776,0.2214694311886611,1.609886597744819,0.10787931932854598
ER0-F1_1,3.86036468036084,0.00015455267572427126,trimmed,16.960340886196125,5.104579208114637e-05,,
ER0-F2_1,1.6177483373459383,0.10696996791262313,median,1.331930315432607,0.24940257614933098,1.6485076436322723,0.10032034093796799
ER0-F3_1,1.1669019881179814,0.24426191792788415,median,0.5428101354269977,0.46185994663892393,1.165406318250903,0.24480242042670805
ER0-F1_2,2.7843657726270377,0.005511411678032302,trimmed,20.053704161050312,8.666567083678804e-06,,
ER0-F2_2,2.898637146971212,0.003856676576152429,trimmed,4.540297193685789,0.03342126544846435,,
ER0-F3_2,3.0372049724485715,0.002462305620773667,trimmed,5.660880337194022,0.017589518302687138,,
ER0-F1_3,4.908623363648648,1.0335396081998145e-06,trimmed,76.53771086564505,6.245413253302583e-18,,
ER0-F2_3,4.6236923192369055,4.1202642827185414e-06,trimmed,33.935793682577966,7.095101164479758e-09,,
ER0-F3_3,4.903610960036655,1.0463812327443871e-06,trimmed,0.0036897829206629486,0.9515723133725628,4.921961070210377,9.503717029397241e-07
ER0-F1_4,4.201327948405711,3.0463836644953766e-05,trimmed,18.79230465130087,1.650519184863407e-05,,
ER0-F2_4,2.623501288719228,0.008887786191476711,median,9.368686245638928,0.002276140612336579,,
ER0-F3_4,4.4285709549498735,1.0784668645315101e-05,trimmed,1.6399394285475877,0.20071838240059317,4.439093469957501,1.0214925120134928e-05
ER0-F1_5,1.9125792666513035,0.057124972179027865,trimmed,8.478232660886928,0.003898940958728705,,
ER0-F2_5,1.319332684178317,0.18816542880327977,median,0.32964490311557954,0.5663072563521933,1.3121488943534845,0.19049344362236195
ER0-F3_5,0.3244650098963351,0.7458316033756764,mean,1.1465497688745683,0.2851508140415989,0.32134080903503903,0.7481804584915439
AE1-F0_1,3.885822517411788,0.00010578065482757637,trimmed,0.2727157153723396,0.6015822366378903,3.908300089170328,9.614815996892405e-05
AE1-F0_2,4.289092909937922,1.8724607081902736e-05,trimmed,0.6266060712029947,0.4286924956790068,4.3020543503944415,1.762085418175967e-05
AE1-F0_3,4.7849255425408455,1.8195057881054655e-06,trimmed,0.23821036514770322,0.6255488823024387,4.835202451497377,1.4102406260478456e-06
AE1-F0_4,3.951486704868939,8.003638695929336e-05,trimmed,1.3110574466770346,0.2523303767068859,3.947642884820568,8.120216433991791e-05
AE1-F0_5,3.6845699595145804,0.00023598885289075308,trimmed,0.038180740374242454,0.8451029711294822,3.723040443402157,0.00020235701641141865
AE1-F1_1,0.18615976048581798,0.8523602973775272,trimmed,0.5426268731783735,0.46150431912300227,0.19277237369692704,0.8471695365658901
AE1-F2_1,-2.037867452064951,0.041791155857239574,trimmed,17.420039957221512,3.2347308325715444e-05,,
AE1-F3_1,-2.1886660418923634,0.02883020614004681,trimmed,10.971474950450396,0.0009555712997042367,,
AE1-F1_2,0.9451886542027388,0.34467552645723876,trimmed,0.8709229431673542,0.3508079823490974,0.9586515776312148,0.3378344926630714
AE1-F2_2,-1.8180835946088365,0.069188254958081,trimmed,8.733916333624782,0.003158474277948499,,
AE1-F3_2,0.11497082739403237,0.908479057361475,trimmed,1.705533962830838,0.19170990518579092,0.11511232728635692,0.9083660808609799
AE1-F1_3,2.1706439635129806,0.030060742826787622,trimmed,6.634014940976953,0.010064231380827298,,
AE1-F2_3,-0.4694764810922551,0.6387693546080151,trimmed,9.055634649160707,0.0026460900421030904,,
AE1-F3_3,1.634892497971266,0.10219959006051614,trimmed,1.7203758424173492,0.1897700233378533,1.6457577442992364,0.09993152074403139
AE1-F1_4,0.7910417981301614,0.42900789932015315,trimmed,0.25194587627466825,0.6157612462096576,0.7930121899085344,0.4278520550554168
AE1-F2_4,-1.5943410858372469,0.11100414756274832,trimmed,3.703245131283546,0.0544426994023993,-1.5854299381416042,0.11300537980610198
AE1-F3_4,-0.7606425070486357,0.4469538197758749,trimmed,5.853345649567929,0.015632532212081735,,
AE1-F1_5,0.33962304303814234,0.7342081598230199,trimmed,0.27472601892635873,0.600285750986288,0.3391753178098653,0.7345367115862957
AE1-F2_5,-0.9779352679232195,0.3283300842897886,trimmed,0.7623362783213136,0.3827910344291523,-0.9754906834657853,0.32951254418907727
AE1-F3_5,0.018519432616109287,0.9852280193330742,trimmed,2.7263558794170035,0.09899285125220342,0.018548111754612746,0.985204664573103
AE2-F0_1,1.9973273086271435,0.05281929334661077,trimmed,3.939060751805649,0.053160019291684756,1.9973273086271435,0.051245956459746805
AE2-F0_2,1.8669995423733046,0.06686722369451163,trimmed,2.6654085787601476,0.10710715874597934,1.9003599099780208,0.06122921440288627
AE2-F0_3,1.5973968038129478,0.11545059586042507,trimmed,0.1917652372731797,0.6626170259312838,1.6697054784399545,0.0984914445496901
AE2-F0_4,1.98658421883472,0.05202005086175142,trimmed,3.582832213778214,0.0623439289945279,2.079577682051032,0.04080781573048174
AE2-F0_5,1.7403162275442778,0.09006177938321504,median,1.9250717458316715,0.17133179591804024,1.7596989086527388,0.0844560509717231
AE2-F1_2,0.5911576656038706,0.556636391197487,median,0.055284048730528536,0.814850419515312,0.5974329394178146,0.5522940299827652
AE2-F2_2,-0.6309491019771633,0.5304780002613592,median,0.0459944996716555,0.8308571973811752,-0.6379117261144639,0.5257721237962176
AE2-F3_2,0.3482867382413406,0.7288197669893776,trimmed,0.020507540533648737,0.8866006507737431,0.35087146329207874,0.7268194458874233
AE2-F1_3,1.242321482573032,0.2177279528023322,trimmed,0.6381012474638594,0.42652578521336226,1.2755817355061574,0.2051497661332416
AE2-F2_3,-0.8179878495972813,0.41556045878141434,median,0.002287833016710687,0.9619490373792589,-0.8258078697002956,0.4109395874229368
AE2-F3_3,0.2874719380357963,0.7744700236885097,trimmed,0.013122260082306183,0.9090579210255563,0.29383549313812757,0.7695114168970095
AE2-F1_4,1.064676319948604,0.2916696606105514,trimmed,0.003861790118432995,0.9506518869606816,1.0874700048674304,0.2808452124448418
AE2-F2_4,0.630398684468606,0.5311643409160451,mean,1.8186298629468032,0.1821565851484321,0.6470356524645092,0.5198873866416509
AE2-F3_4,1.5734359562605627,0.12099322935753863,trimmed,0.10071228232688638,0.7520602520403628,1.5948721439314084,0.11559207341987586
AO1-F0_1,3.399929571141293,0.0007110006393324337,trimmed,6.656499514669512,0.010091588725061183,,
AO1-F0_2,5.6420561932850255,2.230784383074355e-08,trimmed,17.763716421417794,2.743054013570915e-05,,
AO1-F0_3,4.707489807692671,2.8466548032072e-06,trimmed,12.738032990687753,0.0003747114988627649,,
AO1-F0_4,5.22567169428147,2.1490816830168652e-07,trimmed,13.144538354095149,0.00030348365380261595,,
AO1-F0_5,3.930137431550364,9.269876290156679e-05,trimmed,5.534171276468874,0.018910289850550547,,
AO1-F1_1,0.5168051191306563,0.6056657765369062,median,0.26805803508792564,0.604995178615698,0.5174604402481127,0.605192287127152
AO1-F2_1,1.36068921138726,0.17456950681830463,median,0.0012873001846029327,0.9714012386066481,1.3605996538758927,0.17459779072850415
AO1-F3_1,1.0051291419578532,0.31559433290671274,median,0.3914289678404338,0.5319951758018361,1.0049414559186833,0.3156843307798069
AO1-F1_2,0.25812831167726524,0.7963661311655672,trimmed,3.269762577627109,0.07093229526491174,0.2560815180989707,0.7979455155500734
AO1-F2_2,2.219021539775943,0.026741118357550903,trimmed,11.580792854987642,0.0006985130686741613,,
AO1-F3_2,2.4397637646583856,0.01488799222309502,median,0.9685077522782335,0.325313056448435,2.430076510272228,0.015287235887281198
AO1-F1_3,1.4669613280635403,0.1426540481715903,trimmed,3.5823956436654347,0.058663069531276806,1.4553816518691418,0.14582693140490058
AO1-F2_3,2.977666536954126,0.002967380598511167,trimmed,14.461809189452831,0.00015107041342495828,,
AO1-F3_3,3.9279125706977176,9.072495338626488e-05,median,0.2562658377787533,0.6127908706003112,3.911342298135794,9.696555029005298e-05
AO1-F1_4,1.7360295777197623,0.08289680539577167,trimmed,11.623532561746892,0.000682863287412611,,
AO1-F2_4,3.6573122566169203,0.0002704274700310176,trimmed,31.347570667812523,2.9389896641018636e-08,,
AO1-F3_4,2.5809952581132847,0.010006959493729588,median,4.41929161005604,0.0358078527830888,,
AO1-F1_5,1.936912384703336,0.053637811660256975,median,0.05193052921423203,0.8198829625955272,1.9352296013599748,0.05384299522688327
AO1-F2_5,0.4028493864708406,0.6873289764796403,trimmed,0.22957361935720205,0.6322012559546331,0.4030227194267388,0.6872006398483355
AO1-F3_5,1.0400555130074407,0.29912066846132374,trimmed,0.5594755924370227,0.4550777382871395,1.0418768862055212,0.29825525461975494
IH0-F0_1,1.2906429328070252,0.19828654855841713,trimmed,0.1787612513488914,0.6729131148892914,1.281605118734746,0.20138112934323693
IH0-F0_2,1.8560986791289198,0.06380871606005885,trimmed,0.6245308659343031,0.4296244922966911,1.8032519178964843,0.07171925087776128
IH0-F0_3,1.986484554122338,0.04719345763336048,trimmed,2.0533923262184843,0.15212642999222004,1.9766030124777876,0.048291440243238386
IH0-F0_4,1.4819192364602125,0.13875651957170054,trimmed,0.2591392919885096,0.610866339966847,1.4563285268506172,0.1456912435033292
IH0-F0_5,-0.35583397264488414,0.7222797626620556,trimmed,1.1854976959751755,0.27735969094488827,-0.33044241241028677,0.7413338763572822
IH0-F1_1,0.458268010293608,0.6502578064710294,trimmed,4.147735915631975,0.04931086035054494,,
IH0-F2_1,-1.7507279505477868,0.08895913576823371,trimmed,0.33370247125130065,0.5671850836307641,-1.7554581818317496,0.08745798145047046
IH0-F3_1,-1.1650204005477303,0.2522577272200892,mean,0.0017393472946527803,0.9669577307591841,-1.1745931656040065,0.247661952914797
IH0-F1_2,3.411436038195649,0.0007645351688051401,trimmed,54.12635526964161,1.7393533768418852e-12,,
IH0-F2_2,-2.2001594980213706,0.028547606100699684,median,0.4402901946208979,0.5074347383712645,-2.2154669022093203,0.02739405937297058
IH0-F3_2,0.3181895801441295,0.7505622149792388,trimmed,9.259592071729921,0.0025457730887095916,,
IH0-F1_3,5.1268996790842545,3.530975607465935e-07,trimmed,174.75198461295537,1.7402843441785063e-37,,
IH0-F2_3,-1.3905783969297465,0.16459049430364148,median,0.0001815437760563078,0.9892516704953103,-1.3931516217637554,0.163792447564454
IH0-F3_3,2.114628603773153,0.03466498954070673,trimmed,28.599549785385996,1.0535832974001033e-07,,
IH0-F1_4,4.075884295865464,6.529440481884122e-05,trimmed,81.03679693542317,2.4119654153911182e-17,,
IH0-F2_4,-1.5549549178722848,0.12096385026729325,trimmed,0.5637995530275253,0.45331040218474383,-1.5527105033438133,0.1214281174582049
IH0-F3_4,1.7511630092349713,0.0809848947276445,trimmed,15.16070547712963,0.00012125683718196669,,
IH0-F1_5,1.5648206596636411,0.13228433055337843,trimmed,10.889767574928536,0.002146236999802547,,
IH0-F2_5,-0.8858546511728032,0.3839557177413411,trimmed,5.369894953821074,0.02612517708954586,,
IH0-F3_5,0.3170930728711969,0.7537160956395306,trimmed,6.804692491085595,0.013039041283108479,,
IY2-F0_1,1.0566632393681985,0.3012630334137073,trimmed,1.4642045485458133,0.23804603691503665,1.0180061635840973,0.31882818404345653
IY2-F0_2,0.8250343385953469,0.414995229869922,trimmed,0.8836892728473265,0.35402372896582623,0.8071961258366843,0.42500525037333214
IY2-F0_3,-0.3528284381198118,0.7260262384697754,trimmed,0.6356691158763547,0.4298767369135639,-0.35313932717917323,0.7256329455537534
IY2-F0_4,-0.4686166214732142,0.6422621450744634,trimmed,0.9064480534208347,0.34758768152545116,-0.47199748865366276,0.6397004636033699
IY2-F0_5,0.07771686207067341,0.9387400432682335,trimmed,0.4998451410996321,0.4858569771792629,0.0791728008931012,0.9375014040704175
IY2-F1_2,0.6967661179598943,0.49085725966114757,trimmed,1.0069891500933572,0.3229270619497073,0.6906455013253359,0.49461788623347436
IY2-F2_2,-1.0905410177941597,0.2857883593498993,trimmed,2.4816505058713285,0.12472092660340486,-1.1290540617531124,0.2670160216459413
IY2-F3_2,-1.4029281881051114,0.1706314000157787,mean,0.09179040220520436,0.7638149645222904,-1.4140420590808225,0.1667150819294967
IY2-F1_3,0.46722339836886373,0.6426400969486297,trimmed,2.7378916024595505,0.10527626380116269,0.4645638998518617,0.6443887482412253
IY2-F2_3,-1.5529217880289503,0.12926019874936445,trimmed,0.32750388746145076,0.5701127186209458,-1.6178782871926902,0.11238136869985982
IY2-F3_3,-0.5762416484300982,0.5672086935386031,median,0.0001839085797958914,0.9892373910914952,-0.548864127801866,0.585696877430522
IY2-F1_4,-0.258165091617758,0.7982327996038219,trimmed,0.3039629705587219,0.5851226365313493,-0.2650919507271199,0.7925875552293968
IY2-F2_4,-0.8034306455741602,0.42856100993521384,median,1.157357370732251,0.289816966196959,-0.822519744424064,0.41668515932437145
IY2-F3_4,-1.7024722074575345,0.0993118820867707,median,2.083564350668173,0.15831885126981943,-1.7313073474122378,0.09273789718762733
IY1-F0_1,4.444508582366302,9.719706298245985e-06,trimmed,0.10377073907397211,0.7474172128677874,4.443931096035788,9.708026970936192e-06
IY1-F0_2,4.973351675351636,7.328815395047759e-07,trimmed,0.3955863061339201,0.5294759785228746,5.003199348688832,6.252444784392463e-07
IY1-F0_3,4.9632808755378495,7.659206107042298e-07,trimmed,3.5306897429234065,0.060425514525337724,5.012375588961628,5.91543576530574e-07
IY1-F0_4,4.731952703343563,2.4381680099447565e-06,trimmed,3.08370044506314,0.07929035833131302,4.789838421860734,1.821777470217738e-06
IY1-F0_5,4.232745234370887,2.5009457683625873e-05,trimmed,0.94714060975116,0.3306747152760474,4.2504917094435175,2.3052858473270534e-05
IY1-F1_1,1.757999908589948,0.07956872631333521,trimmed,17.20290661917405,4.1149745356946494e-05,,
IY1-F2_1,-3.834883512296993,0.00014418413642422595,median,6.127259020242291,0.013689495668561112,,
IY1-F3_1,-3.5749079715880714,0.00038960147931067497,trimmed,4.963539577482487,0.026449680070287557,,
IY1-F1_2,5.494434192150286,4.9599131163793744e-08,trimmed,143.9096841653209,1.915045204209251e-31,,
IY1-F2_2,-4.250042030813935,2.2903923533902616e-05,median,1.6177139681514134,0.20362622235533445,-4.275795416649913,2.0361594972899802e-05
IY1-F3_2,-3.316261629342373,0.0009367542216436917,trimmed,5.942728119465183,0.014918189217898946,,
IY1-F1_3,5.613248980256309,2.3984256419126696e-08,trimmed,168.18037358197992,1.1207621638717828e-36,,
IY1-F2_3,-3.6311799179504196,0.0002901879339938262,median,0.11634042485461464,0.7330775403130467,-3.6305778473919594,0.0002906414471093843
IY1-F3_3,-1.5153345048434799,0.12986909729928164,trimmed,0.2339199518408218,0.6286972392133936,-1.5193831309392922,0.12884054268176978
IY1-F1_4,4.212542995960461,2.7309857751488424e-05,trimmed,92.49705397372504,3.62990002994711e-21,,
IY1-F2_4,-3.9171174882760065,9.414085525221775e-05,median,0.003543481207930064,0.9525409064462974,-3.9128716668170425,9.566997556714872e-05
IY1-F3_4,-0.7318065016870356,0.4644170315229921,median,0.08625006662227441,0.769044060825981,-0.7339113769493205,0.463128056136228
IY1-F1_5,4.664991601506563,4.677348146250219e-06,trimmed,98.97347666524139,6.247632136090976e-21,,
IY1-F2_5,-1.361477798388582,0.17410640650722298,median,0.5164822514327263,0.4727346436838502,-1.3686765173543376,0.17181170379068825
IY1-F3_5,0.032149437606500256,0.9743684726827433,trimmed,3.453449091993586,0.06387316718665845,0.032332123563426254,0.9742221241446294
UH1-F0_1,-0.1989736003984095,0.8426734606584604,trimmed,1.5016308447980937,0.2234185192452168,-0.19858764074214832,0.842973017232032
UH1-F0_2,1.090802853025292,0.2760738267937901,trimmed,0.028418793032738716,0.8662294333301079,1.0871906103245104,0.2776603021022914
UH1-F0_3,2.1736936964596927,0.030068812255939634,trimmed,0.031145704805995694,0.8599731604221947,2.1711400725707644,0.03026171111556444
UH1-F0_4,1.21135638937668,0.22650132681313415,trimmed,0.4056634682829964,0.5245927986513601,1.2121501904994028,0.22619249695718383
UH1-F0_5,0.34859919247657917,0.7280698078674779,trimmed,1.4991022783701535,0.22347362048982333,0.35272951702540345,0.7249204998792289
UH1-F1_1,1.8485814961120575,0.0826703614316644,trimmed,4.364409296791297,0.04662927660214548,,
UH1-F2_1,0.9484122576761598,0.35414111360216227,median,2.9057965729303543,0.10018479842258861,0.9839310714693891,0.3342175844194015
UH1-F3_1,1.0762449037556334,0.29348910789571914,mean,0.23271492447355957,0.6335546142561495,1.0973567366487802,0.28254498664685423
UH1-F1_2,1.8810730458962228,0.06256133904839169,trimmed,6.059487664187427,0.015074112367737215,,
UH1-F2_2,1.1331231507420698,0.25904178911898357,trimmed,3.4852068990861316,0.06405690599886242,1.1374516031577584,0.2571753671238299
UH1-F3_2,0.7123106320502565,0.47744222131052594,mean,1.2922610116479134,0.2574566104243208,0.7160800321479288,0.47506270529837047
UH1-F1_3,1.571158429147033,0.11659767546345365,trimmed,11.88264916261246,0.0006039474891979031,,
UH1-F2_3,1.0145631052247004,0.3106630860362422,median,0.1712457630586433,0.6791330585294464,1.0146921131094961,0.3106012101923773
UH1-F3_3,0.40973549172254364,0.682124788128788,trimmed,3.7184988140222015,0.054257530460243744,0.4097933905739756,0.6820821773421442
UH1-F1_4,1.9979588206993693,0.04808074479836876,trimmed,2.5183745050707538,0.11483190830986074,2.0305095265524438,0.04408343643367841
UH1-F2_4,1.0941975731955202,0.2756408750895499,trimmed,0.09524422196145436,0.7580819612362732,1.094033635714856,0.27570570781191944
UH1-F3_4,0.6472636009057737,0.5184576765837627,trimmed,0.6196428213033663,0.43253972152678666,0.6462355301306963,0.5191209446872216
UH1-F1_5,1.7594603242689797,0.09173234923910736,trimmed,0.09126263249018512,0.7649814779307909,1.7736453224583386,0.08783658576125798
UH1-F2_5,-0.4609261197177927,0.6487586647292176,mean,0.28480123712216504,0.5981047710276819,-0.450248392894703,0.6562633141033682
UH1-F3_5,0.3376321783791144,0.7384787376994117,median,0.02238746595956838,0.882215564554115,0.3335289671325289,0.7414099848922404
IY0-F0_1,4.370421644675253,1.3964388669325975e-05,trimmed,6.3289032344582346,0.012060155939156852,,
IY0-F0_2,4.6631727246306305,3.4161163846921656e-06,trimmed,3.994310580665071,0.04586190543259311,,
IY0-F0_3,5.3877008132219935,8.224819384868022e-08,trimmed,6.200602885260901,0.012876675800727024,,
IY0-F0_4,3.7911947302453135,0.00015637317762643338,trimmed,2.1712128270912023,0.14086058984120145,3.800442146171931,0.00015053460045961955
IY0-F0_5,2.8312131446090953,0.004749407682580269,trimmed,1.370821415622021,0.2420283683548317,2.844929347244877,0.004546877414811165
IY0-F1_1,2.33847040305656,0.020073345776203174,trimmed,17.251066557972106,4.056656636120019e-05,,
IY0-F2_1,-1.7741809451770245,0.07690271463122451,median,0.5179946129409626,0.47210252287223753,-1.803263463168317,0.07207028854164522
IY0-F3_1,-1.3203916593012062,0.18756624898449903,median,0.04845541888764738,0.8258810734920252,-1.341652382641015,0.1804406312799252
IY0-F1_2,3.9671325996018663,7.846062639180003e-05,trimmed,72.35071327593987,6.252192803079675e-17,,
IY0-F2_2,-2.9264561443065644,0.003499564646501684,median,0.00497669825784416,0.9437716327877912,-2.9265124898239807,0.003495546239698137
IY0-F3_2,-1.413018802799902,0.1579448660923114,trimmed,0.5857699974008372,0.4442343354123216,-1.423741480742227,0.1547937603179361
IY0-F1_3,4.077297388912186,4.795471462037586e-05,trimmed,65.20612919487309,1.32093627163228e-15,,
